fill	colour	x	y	density	group	level	piece	xmin	xmax	ymin	ymax
#FFFFFF	#FFFFFF	0.848484848484848	0.202194357366771	1.02928782338615e-24	1	1	1	0.833333333333333	0.863636363636364	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.878787878787879	0.202194357366771	3.71505713451665e-25	1	1	1	0.863636363636364	0.893939393939394	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.909090909090909	0.202194357366771	6.16547016071183e-25	1	1	1	0.893939393939394	0.924242424242424	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.939393939393939	0.202194357366771	7.92191053228714e-25	1	1	1	0.924242424242424	0.954545454545454	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.0606060606060606	0.233542319749216	6.44627256917271e-07	1	1	1	0.0454545454545455	0.0757575757575757	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.0909090909090909	0.233542319749216	2.92908081491961e-06	1	1	1	0.0757575757575758	0.106060606060606	0.217868338557994	0.249216300940439
#132B43	#132B43	0.121212121212121	0.233542319749216	1.0570726469229e-05	1	1	1	0.106060606060606	0.136363636363636	0.217868338557994	0.249216300940439
#142E47	#142E47	0.151515151515151	0.233542319749216	3.02914653720575e-05	1	1	1	0.136363636363636	0.166666666666667	0.217868338557994	0.249216300940439
#17334E	#17334E	0.181818181818182	0.233542319749216	6.67740981492643e-05	1	1	1	0.166666666666667	0.196969696969697	0.217868338557994	0.249216300940439
#1A3A57	#1A3A57	0.212121212121212	0.233542319749216	0.000110130013124669	1	1	1	0.196969696969697	0.227272727272727	0.217868338557994	0.249216300940439
#1D3F5E	#1D3F5E	0.242424242424242	0.233542319749216	0.000144082239742477	1	1	1	0.227272727272727	0.257575757575758	0.217868338557994	0.249216300940439
#1E4262	#1E4262	0.272727272727273	0.233542319749216	0.000163255748264747	1	1	1	0.257575757575758	0.287878787878788	0.217868338557994	0.249216300940439
#1E4161	#1E4161	0.303030303030303	0.233542319749216	0.000158263295223817	1	1	1	0.287878787878788	0.318181818181818	0.217868338557994	0.249216300940439
#1B3C5A	#1B3C5A	0.333333333333333	0.233542319749216	0.000123742255497511	1	1	1	0.318181818181818	0.348484848484848	0.217868338557994	0.249216300940439
#183550	#183550	0.363636363636364	0.233542319749216	7.78172946466384e-05	1	1	1	0.348484848484849	0.378787878787879	0.217868338557994	0.249216300940439
#152F49	#152F49	0.393939393939394	0.233542319749216	4.00325311666618e-05	1	1	1	0.378787878787879	0.409090909090909	0.217868338557994	0.249216300940439
#132B44	#132B44	0.424242424242424	0.233542319749216	1.68896703600348e-05	1	1	1	0.409090909090909	0.439393939393939	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.454545454545455	0.233542319749216	6.54017372664864e-06	1	1	1	0.439393939393939	0.46969696969697	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.484848484848485	0.233542319749216	2.72540395347785e-06	1	1	1	0.46969696969697	0.5	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.515151515151515	0.233542319749216	1.02283554460199e-06	1	1	1	0.5	0.53030303030303	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.545454545454545	0.233542319749216	2.68568816287929e-07	1	1	1	0.53030303030303	0.560606060606061	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.575757575757576	0.233542319749216	4.64404029928101e-08	1	1	1	0.560606060606061	0.590909090909091	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.606060606060606	0.233542319749216	5.5168630446806e-09	1	1	1	0.590909090909091	0.621212121212121	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.636363636363636	0.233542319749216	4.60022134903363e-10	1	1	1	0.621212121212121	0.651515151515151	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.666666666666667	0.233542319749216	2.54899584652191e-11	1	1	1	0.651515151515151	0.681818181818182	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.696969696969697	0.233542319749216	8.66557439399537e-13	1	1	1	0.681818181818182	0.712121212121212	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.727272727272727	0.233542319749216	1.71254680930239e-14	1	1	1	0.712121212121212	0.742424242424242	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.757575757575758	0.233542319749216	1.91677508224158e-16	1	1	1	0.742424242424242	0.772727272727273	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.787878787878788	0.233542319749216	1.20232333571857e-18	1	1	1	0.772727272727273	0.803030303030303	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.818181818181818	0.233542319749216	4.84536900294566e-21	1	1	1	0.803030303030303	0.833333333333333	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.848484848484848	0.233542319749216	5.42282474134269e-22	1	1	1	0.833333333333333	0.863636363636364	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.878787878787879	0.233542319749216	5.18814499814407e-22	1	1	1	0.863636363636364	0.893939393939394	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.909090909090909	0.233542319749216	8.49058194824053e-22	1	1	1	0.893939393939394	0.924242424242424	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.939393939393939	0.233542319749216	1.08848949775964e-21	1	1	1	0.924242424242424	0.954545454545454	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.0606060606060606	0.264890282131661	1.01640807878943e-07	1	1	1	0.0454545454545455	0.0757575757575757	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.0909090909090909	0.264890282131661	6.37807402887079e-07	1	1	1	0.0757575757575758	0.106060606060606	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.121212121212121	0.264890282131661	2.9582781664281e-06	1	1	1	0.106060606060606	0.136363636363636	0.249216300940439	0.280564263322884
#132B43	#132B43	0.151515151515151	0.264890282131661	1.03702048320216e-05	1	1	1	0.136363636363636	0.166666666666667	0.249216300940439	0.280564263322884
#142D46	#142D46	0.181818181818182	0.264890282131661	2.71912849876355e-05	1	1	1	0.166666666666667	0.196969696969697	0.249216300940439	0.280564263322884
#16314C	#16314C	0.212121212121212	0.264890282131661	5.52948345759504e-05	1	1	1	0.196969696969697	0.227272727272727	0.249216300940439	0.280564263322884
#193754	#193754	0.242424242424242	0.264890282131661	9.52816841430265e-05	1	1	1	0.227272727272727	0.257575757575758	0.249216300940439	0.280564263322884
#1D3E5D	#1D3E5D	0.272727272727273	0.264890282131661	0.000140773621377253	1	1	1	0.257575757575758	0.287878787878788	0.249216300940439	0.280564263322884
#1F4263	#1F4263	0.303030303030303	0.264890282131661	0.000166074696103529	1	1	1	0.287878787878788	0.318181818181818	0.249216300940439	0.280564263322884
#1D4060	#1D4060	0.333333333333333	0.264890282131661	0.000151692300328459	1	1	1	0.318181818181818	0.348484848484848	0.249216300940439	0.280564263322884
#1A3A57	#1A3A57	0.363636363636364	0.264890282131661	0.000109879235833529	1	1	1	0.348484848484849	0.378787878787879	0.249216300940439	0.280564263322884
#17334D	#17334D	0.393939393939394	0.264890282131661	6.31776915548526e-05	1	1	1	0.378787878787879	0.409090909090909	0.249216300940439	0.280564263322884
#142D46	#142D46	0.424242424242424	0.264890282131661	2.81213919933977e-05	1	1	1	0.409090909090909	0.439393939393939	0.249216300940439	0.280564263322884
#132B43	#132B43	0.454545454545455	0.264890282131661	1.05264857469907e-05	1	1	1	0.439393939393939	0.46969696969697	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.484848484848485	0.264890282131661	4.0687195833814e-06	1	1	1	0.46969696969697	0.5	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.515151515151515	0.264890282131661	1.60187845877505e-06	1	1	1	0.5	0.53030303030303	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.545454545454545	0.264890282131661	5.29316184004475e-07	1	1	1	0.53030303030303	0.560606060606061	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.575757575757576	0.264890282131661	1.31481623964934e-07	1	1	1	0.560606060606061	0.590909090909091	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.606060606060606	0.264890282131661	2.24791202009012e-08	1	1	1	0.590909090909091	0.621212121212121	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.636363636363636	0.264890282131661	2.41018239355898e-09	1	1	1	0.621212121212121	0.651515151515151	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.666666666666667	0.264890282131661	1.51980011357463e-10	1	1	1	0.651515151515151	0.681818181818182	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.696969696969697	0.264890282131661	5.45710555487328e-12	1	1	1	0.681818181818182	0.712121212121212	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.727272727272727	0.264890282131661	1.10038950249475e-13	1	1	1	0.712121212121212	0.742424242424242	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.757575757575758	0.264890282131661	1.23926537605642e-15	1	1	1	0.742424242424242	0.772727272727273	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.787878787878788	0.264890282131661	8.13317632904082e-18	1	1	1	0.772727272727273	0.803030303030303	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.818181818181818	0.264890282131661	4.98358127601752e-19	1	1	1	0.803030303030303	0.833333333333333	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.848484848484848	0.264890282131661	3.89456047403825e-19	1	1	1	0.833333333333333	0.863636363636364	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.878787878787879	0.264890282131661	3.68423055231692e-19	1	1	1	0.863636363636364	0.893939393939394	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.909090909090909	0.264890282131661	5.93139507043815e-19	1	1	1	0.893939393939394	0.924242424242424	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.939393939393939	0.264890282131661	7.58605958086107e-19	1	1	1	0.924242424242424	0.954545454545454	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.0606060606060606	0.296238244514107	1.8831580232412e-08	1	1	1	0.0454545454545455	0.0757575757575757	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.0909090909090909	0.296238244514107	1.49033254615233e-07	1	1	1	0.0757575757575758	0.106060606060606	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.121212121212121	0.296238244514107	8.4869422937202e-07	1	1	1	0.106060606060606	0.136363636363636	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.151515151515151	0.296238244514107	3.45906153138521e-06	1	1	1	0.136363636363636	0.166666666666667	0.280564263322884	0.311912225705329
#132B43	#132B43	0.181818181818182	0.296238244514107	1.02941326767123e-05	1	1	1	0.166666666666667	0.196969696969697	0.280564263322884	0.311912225705329
#142D45	#142D45	0.212121212121212	0.296238244514107	2.49298383513484e-05	1	1	1	0.196969696969697	0.227272727272727	0.280564263322884	0.311912225705329
#16314B	#16314B	0.242424242424242	0.296238244514107	5.37720513492503e-05	1	1	1	0.227272727272727	0.257575757575758	0.280564263322884	0.311912225705329
#193854	#193854	0.272727272727273	0.296238244514107	9.71993461828804e-05	1	1	1	0.257575757575758	0.287878787878788	0.280564263322884	0.311912225705329
#1C3D5C	#1C3D5C	0.303030303030303	0.296238244514107	0.000134700717065054	1	1	1	0.287878787878788	0.318181818181818	0.280564263322884	0.311912225705329
#1D3F5E	#1D3F5E	0.333333333333333	0.296238244514107	0.000142117384360319	1	1	1	0.318181818181818	0.348484848484848	0.280564263322884	0.311912225705329
#1B3B58	#1B3B58	0.363636363636364	0.296238244514107	0.000117475192540231	1	1	1	0.348484848484849	0.378787878787879	0.280564263322884	0.311912225705329
#173450	#173450	0.393939393939394	0.296238244514107	7.49616236577705e-05	1	1	1	0.378787878787879	0.409090909090909	0.280564263322884	0.311912225705329
#142E48	#142E48	0.424242424242424	0.296238244514107	3.59346850515995e-05	1	1	1	0.409090909090909	0.439393939393939	0.280564263322884	0.311912225705329
#132B43	#132B43	0.454545454545455	0.296238244514107	1.42320343522714e-05	1	1	1	0.439393939393939	0.46969696969697	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.484848484848485	0.296238244514107	6.02807088561817e-06	1	1	1	0.46969696969697	0.5	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.515151515151515	0.296238244514107	2.91613531710044e-06	1	1	1	0.5	0.53030303030303	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.545454545454545	0.296238244514107	1.25638084886745e-06	1	1	1	0.53030303030303	0.560606060606061	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.575757575757576	0.296238244514107	3.84838206367613e-07	1	1	1	0.560606060606061	0.590909090909091	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.606060606060606	0.296238244514107	7.37767517627426e-08	1	1	1	0.590909090909091	0.621212121212121	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.636363636363636	0.296238244514107	8.29487747199817e-09	1	1	1	0.621212121212121	0.651515151515151	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.666666666666667	0.296238244514107	5.30792440162552e-10	1	1	1	0.651515151515151	0.681818181818182	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.696969696969697	0.296238244514107	1.90837699093748e-11	1	1	1	0.681818181818182	0.712121212121212	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.727272727272727	0.296238244514107	3.83470656058008e-13	1	1	1	0.712121212121212	0.742424242424242	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.757575757575758	0.296238244514107	4.35565372530266e-15	1	1	1	0.742424242424242	0.772727272727273	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.787878787878788	0.296238244514107	1.60292935961571e-16	1	1	1	0.772727272727273	0.803030303030303	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.818181818181818	0.296238244514107	1.75520159428144e-16	1	1	1	0.803030303030303	0.833333333333333	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.848484848484848	0.296238244514107	1.44051369608028e-16	1	1	1	0.833333333333333	0.863636363636364	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.878787878787879	0.296238244514107	1.32789032082529e-16	1	1	1	0.863636363636364	0.893939393939394	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.909090909090909	0.296238244514107	2.10197142549238e-16	1	1	1	0.893939393939394	0.924242424242424	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.939393939393939	0.296238244514107	2.6816756962731e-16	1	1	1	0.924242424242424	0.954545454545454	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.0606060606060606	0.327586206896552	3.90218054342832e-09	1	1	1	0.0454545454545455	0.0757575757575757	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.0909090909090909	0.327586206896552	4.20550212339098e-08	1	1	1	0.0757575757575758	0.106060606060606	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.121212121212121	0.327586206896552	2.971135110216e-07	1	1	1	0.106060606060606	0.136363636363636	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.151515151515151	0.327586206896552	1.35541948435898e-06	1	1	1	0.136363636363636	0.166666666666667	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.181818181818182	0.327586206896552	4.31055778437705e-06	1	1	1	0.166666666666667	0.196969696969697	0.311912225705329	0.343260188087774
#132B43	#132B43	0.212121212121212	0.327586206896552	1.14816686501059e-05	1	1	1	0.196969696969697	0.227272727272727	0.311912225705329	0.343260188087774
#142D46	#142D46	0.242424242424242	0.327586206896552	2.85616134815052e-05	1	1	1	0.227272727272727	0.257575757575758	0.311912225705329	0.343260188087774
#16324C	#16324C	0.272727272727273	0.327586206896552	5.9467298056278e-05	1	1	1	0.257575757575758	0.287878787878788	0.311912225705329	0.343260188087774
#193753	#193753	0.303030303030303	0.327586206896552	9.2766044590825e-05	1	1	1	0.287878787878788	0.318181818181818	0.311912225705329	0.343260188087774
#1A3956	#1A3956	0.333333333333333	0.327586206896552	0.000108566386906706	1	1	1	0.318181818181818	0.348484848484848	0.311912225705329	0.343260188087774
#193854	#193854	0.363636363636364	0.327586206896552	9.86993565381198e-05	1	1	1	0.348484848484849	0.378787878787879	0.311912225705329	0.343260188087774
#17334E	#17334E	0.393939393939394	0.327586206896552	6.87696374845801e-05	1	1	1	0.378787878787879	0.409090909090909	0.311912225705329	0.343260188087774
#152E48	#152E48	0.424242424242424	0.327586206896552	3.64294288418087e-05	1	1	1	0.409090909090909	0.439393939393939	0.311912225705329	0.343260188087774
#132B44	#132B44	0.454545454545455	0.327586206896552	1.69501652130849e-05	1	1	1	0.439393939393939	0.46969696969697	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.484848484848485	0.327586206896552	9.06345221828982e-06	1	1	1	0.46969696969697	0.5	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.515151515151515	0.327586206896552	5.30824115548612e-06	1	1	1	0.5	0.53030303030303	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.545454545454545	0.327586206896552	2.52227960574318e-06	1	1	1	0.53030303030303	0.560606060606061	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.575757575757576	0.327586206896552	7.98842983308001e-07	1	1	1	0.560606060606061	0.590909090909091	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.606060606060606	0.327586206896552	1.53421807218303e-07	1	1	1	0.590909090909091	0.621212121212121	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.636363636363636	0.327586206896552	1.70741766846515e-08	1	1	1	0.621212121212121	0.651515151515151	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.666666666666667	0.327586206896552	1.07797340255445e-09	1	1	1	0.651515151515151	0.681818181818182	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.696969696969697	0.327586206896552	3.82611701030674e-11	1	1	1	0.681818181818182	0.712121212121212	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.727272727272727	0.327586206896552	7.66265815354644e-13	1	1	1	0.712121212121212	0.742424242424242	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.757575757575758	0.327586206896552	1.9658578357952e-14	1	1	1	0.742424242424242	0.772727272727273	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.787878787878788	0.327586206896552	2.52710684552461e-14	1	1	1	0.772727272727273	0.803030303030303	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.818181818181818	0.327586206896552	3.31285241284246e-14	1	1	1	0.803030303030303	0.833333333333333	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.848484848484848	0.327586206896552	2.70374445381237e-14	1	1	1	0.833333333333333	0.863636363636364	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.878787878787879	0.327586206896552	2.42915335595064e-14	1	1	1	0.863636363636364	0.893939393939394	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.909090909090909	0.327586206896552	3.77876740090357e-14	1	1	1	0.893939393939394	0.924242424242424	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.939393939393939	0.327586206896552	4.80833351717387e-14	1	1	1	0.924242424242424	0.954545454545454	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.0606060606060606	0.358934169278997	1.00237943154248e-09	1	1	1	0.0454545454545455	0.0757575757575757	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.0909090909090909	0.358934169278997	1.32293993496706e-08	1	1	1	0.0757575757575758	0.106060606060606	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.121212121212121	0.358934169278997	1.05145838109631e-07	1	1	1	0.106060606060606	0.136363636363636	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.151515151515151	0.358934169278997	5.25221838054742e-07	1	1	1	0.136363636363636	0.166666666666667	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.181818181818182	0.358934169278997	1.88202836710324e-06	1	1	1	0.166666666666667	0.196969696969697	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.212121212121212	0.358934169278997	5.92993446629237e-06	1	1	1	0.196969696969697	0.227272727272727	0.343260188087774	0.374608150470219
#132C44	#132C44	0.242424242424242	0.358934169278997	1.72226410008058e-05	1	1	1	0.227272727272727	0.257575757575758	0.343260188087774	0.374608150470219
#152F49	#152F49	0.272727272727273	0.358934169278997	3.94431436912079e-05	1	1	1	0.257575757575758	0.287878787878788	0.343260188087774	0.374608150470219
#17334D	#17334D	0.303030303030303	0.358934169278997	6.44511093505001e-05	1	1	1	0.287878787878788	0.318181818181818	0.343260188087774	0.374608150470219
#183450	#183450	0.333333333333333	0.358934169278997	7.70559577623916e-05	1	1	1	0.318181818181818	0.348484848484848	0.343260188087774	0.374608150470219
#17344F	#17344F	0.363636363636364	0.358934169278997	7.18175581726671e-05	1	1	1	0.348484848484849	0.378787878787879	0.343260188087774	0.374608150470219
#16314B	#16314B	0.393939393939394	0.358934169278997	5.27392750671408e-05	1	1	1	0.378787878787879	0.409090909090909	0.343260188087774	0.374608150470219
#142E47	#142E47	0.424242424242424	0.358934169278997	3.12096567774789e-05	1	1	1	0.409090909090909	0.439393939393939	0.343260188087774	0.374608150470219
#132C44	#132C44	0.454545454545455	0.358934169278997	1.79671358785748e-05	1	1	1	0.439393939393939	0.46969696969697	0.343260188087774	0.374608150470219
#132B43	#132B43	0.484848484848485	0.358934169278997	1.19842811973626e-05	1	1	1	0.46969696969697	0.5	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.515151515151515	0.358934169278997	7.65201698703218e-06	1	1	1	0.5	0.53030303030303	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.545454545454545	0.358934169278997	3.6219373570217e-06	1	1	1	0.53030303030303	0.560606060606061	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.575757575757576	0.358934169278997	1.11114353975139e-06	1	1	1	0.560606060606061	0.590909090909091	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.606060606060606	0.358934169278997	2.06188102821862e-07	1	1	1	0.590909090909091	0.621212121212121	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.636363636363636	0.358934169278997	2.23007449667763e-08	1	1	1	0.621212121212121	0.651515151515151	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.666666666666667	0.358934169278997	1.38499045785205e-09	1	1	1	0.651515151515151	0.681818181818182	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.696969696969697	0.358934169278997	5.06052540427283e-11	1	1	1	0.681818181818182	0.712121212121212	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.727272727272727	0.358934169278997	1.58745704031008e-12	1	1	1	0.712121212121212	0.742424242424242	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.757575757575758	0.358934169278997	1.08068812134578e-12	1	1	1	0.742424242424242	0.772727272727273	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.787878787878788	0.358934169278997	2.41709381409386e-12	1	1	1	0.772727272727273	0.803030303030303	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.818181818181818	0.358934169278997	3.17334880192815e-12	1	1	1	0.803030303030303	0.833333333333333	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.848484848484848	0.358934169278997	2.5747862501705e-12	1	1	1	0.833333333333333	0.863636363636364	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.878787878787879	0.358934169278997	2.25542536864042e-12	1	1	1	0.863636363636364	0.893939393939394	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.909090909090909	0.358934169278997	3.44611578737598e-12	1	1	1	0.893939393939394	0.924242424242424	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.939393939393939	0.358934169278997	4.37302106876782e-12	1	1	1	0.924242424242424	0.954545454545454	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.0606060606060606	0.390282131661442	2.11166197842503e-10	1	1	1	0.0454545454545455	0.0757575757575757	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.0909090909090909	0.390282131661442	3.02353543780513e-09	1	1	1	0.0757575757575758	0.106060606060606	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.121212121212121	0.390282131661442	2.6567515747918e-08	1	1	1	0.106060606060606	0.136363636363636	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.151515151515151	0.390282131661442	1.59171754408623e-07	1	1	1	0.136363636363636	0.166666666666667	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.181818181818182	0.390282131661442	7.73778221849288e-07	1	1	1	0.166666666666667	0.196969696969697	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.212121212121212	0.390282131661442	3.36942847744672e-06	1	1	1	0.196969696969697	0.227272727272727	0.37460815047022	0.405956112852665
#132B43	#132B43	0.242424242424242	0.390282131661442	1.18376081837453e-05	1	1	1	0.227272727272727	0.257575757575758	0.37460815047022	0.405956112852665
#142D46	#142D46	0.272727272727273	0.390282131661442	2.91452200404581e-05	1	1	1	0.257575757575758	0.287878787878788	0.37460815047022	0.405956112852665
#15304A	#15304A	0.303030303030303	0.390282131661442	4.81571685504029e-05	1	1	1	0.287878787878788	0.318181818181818	0.37460815047022	0.405956112852665
#16314C	#16314C	0.333333333333333	0.390282131661442	5.63071122773725e-05	1	1	1	0.318181818181818	0.348484848484848	0.37460815047022	0.405956112852665
#16314B	#16314B	0.363636363636364	0.390282131661442	5.12019165717034e-05	1	1	1	0.348484848484849	0.378787878787879	0.37460815047022	0.405956112852665
#152F48	#152F48	0.393939393939394	0.390282131661442	3.82134089198214e-05	1	1	1	0.378787878787879	0.409090909090909	0.37460815047022	0.405956112852665
#142D46	#142D46	0.424242424242424	0.390282131661442	2.50293687506493e-05	1	1	1	0.409090909090909	0.439393939393939	0.37460815047022	0.405956112852665
#132C44	#132C44	0.454545454545455	0.390282131661442	1.73575253743588e-05	1	1	1	0.439393939393939	0.46969696969697	0.37460815047022	0.405956112852665
#132B43	#132B43	0.484848484848485	0.390282131661442	1.30593433761015e-05	1	1	1	0.46969696969697	0.5	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.515151515151515	0.390282131661442	8.31874999421875e-06	1	1	1	0.5	0.53030303030303	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.545454545454545	0.390282131661442	3.72683371761431e-06	1	1	1	0.53030303030303	0.560606060606061	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.575757575757576	0.390282131661442	1.07993428841601e-06	1	1	1	0.560606060606061	0.590909090909091	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.606060606060606	0.390282131661442	1.94206413419269e-07	1	1	1	0.590909090909091	0.621212121212121	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.636363636363636	0.390282131661442	2.16173896202114e-08	1	1	1	0.621212121212121	0.651515151515151	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.666666666666667	0.390282131661442	1.68022089908644e-09	1	1	1	0.651515151515151	0.681818181818182	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.696969696969697	0.390282131661442	1.44751120274571e-10	1	1	1	0.681818181818182	0.712121212121212	0.37460815047022	0.405956112852665
