alpha	colour	fill	x	y	clickSelects	showSelected
0.4	#7CAE00	#7CAE00	0.435244941645787	0.94318049695654	Q2	Q2
0.4	#7CAE00	#7CAE00	0.447611652349637	0.588144866075623	Q2	Q2
0.4	#7CAE00	#7CAE00	0.440787851820136	0.573963833006559	Q2	Q2
0.4	#7CAE00	#7CAE00	0.369370548198979	0.550637096555021	Q2	Q2
0.4	#7CAE00	#7CAE00	0.220687625315557	0.812032085169238	Q2	Q2
0.4	#7CAE00	#7CAE00	0.430667398932354	0.521438208094461	Q2	Q2
0.4	#7CAE00	#7CAE00	0.473427238846234	0.643063707166589	Q2	Q2
0.4	#7CAE00	#7CAE00	0.34088030166705	0.657418205188269	Q2	Q2
0.4	#7CAE00	#7CAE00	0.379838625897212	0.527523289536857	Q2	Q2
0.4	#7CAE00	#7CAE00	0.402230346974199	0.635479677854636	Q2	Q2
0.4	#7CAE00	#7CAE00	0.368936627497813	0.782449166983858	Q2	Q2
0.4	#7CAE00	#7CAE00	0.404920701605502	0.758730717571775	Q2	Q2
0.4	#7CAE00	#7CAE00	0.261326929290936	0.570150977183569	Q2	Q2
0.4	#7CAE00	#7CAE00	0.495722182110989	0.66989266279429	Q2	Q2
0.4	#7CAE00	#7CAE00	0.323275588849436	0.522086509061791	Q2	Q2
0.4	#7CAE00	#7CAE00	0.411709536476858	0.664708702106648	Q2	Q2
0.4	#7CAE00	#7CAE00	0.495044378851575	0.764910255625203	Q2	Q2
0.4	#7CAE00	#7CAE00	0.360189595032545	0.595339528681361	Q2	Q2
0.4	#7CAE00	#7CAE00	0.417982403847758	0.7456961131682	Q2	Q2
0.4	#7CAE00	#7CAE00	0.338597442658169	0.572050089648188	Q2	Q2
0.4	#7CAE00	#7CAE00	0.456296765586049	0.642670786247722	Q2	Q2
0.4	#7CAE00	#7CAE00	0.433496864885792	0.699805773578318	Q2	Q2
0.4	#7CAE00	#7CAE00	0.497656580162288	0.778760798313193	Q2	Q2
0.4	#7CAE00	#7CAE00	0.391195078111136	0.744789196687814	Q2	Q2
0.4	#7CAE00	#7CAE00	0.437111651476657	0.554045464832242	Q2	Q2
0.4	#7CAE00	#7CAE00	0.400303878102711	0.713615957194346	Q2	Q2
0.4	#7CAE00	#7CAE00	0.453992649624997	0.568716297640009	Q2	Q2
0.4	#7CAE00	#7CAE00	0.167709524083342	0.554860301082858	Q2	Q2
0.4	#7CAE00	#7CAE00	0.450067125713008	0.521384170122254	Q2	Q2
0.4	#7CAE00	#7CAE00	0.435103064175663	0.582975034827591	Q2	Q2
0.4	#7CAE00	#7CAE00	0.448511706143605	0.64255362044308	Q2	Q2
0.4	#7CAE00	#7CAE00	0.334460092767122	0.74165305489437	Q2	Q2
0.4	#7CAE00	#7CAE00	0.274267168152759	0.619955551413679	Q2	Q2
0.4	#7CAE00	#7CAE00	0.402658145423862	0.761782180047018	Q2	Q2
0.4	#7CAE00	#7CAE00	0.440127889191601	0.655893153748238	Q2	Q2
0.4	#7CAE00	#7CAE00	0.490269813649002	0.536236526333276	Q2	Q2
0.4	#7CAE00	#7CAE00	0.368380197700802	0.587403486361012	Q2	Q2
0.4	#7CAE00	#7CAE00	0.464133207095173	0.547471360853113	Q2	Q2
0.4	#7CAE00	#7CAE00	0.177835920468583	0.897605629902426	Q2	Q2
0.4	#7CAE00	#7CAE00	0.422839896959903	0.751117966824194	Q2	Q2
0.4	#7CAE00	#7CAE00	0.446117391395733	0.540785886171674	Q2	Q2
0.4	#7CAE00	#7CAE00	0.162817483651588	0.5427943054326	Q2	Q2
0.4	#7CAE00	#7CAE00	0.475303485093014	0.535384652801313	Q2	Q2
0.4	#7CAE00	#7CAE00	0.322713838964453	0.788575884919322	Q2	Q2
0.4	#7CAE00	#7CAE00	0.271793560818055	0.748292431738012	Q2	Q2
0.4	#7CAE00	#7CAE00	0.376899623276953	0.743039691101067	Q2	Q2
0.4	#7CAE00	#7CAE00	0.375374488147659	0.534978799078191	Q2	Q2
0.4	#7CAE00	#7CAE00	0.163289083897911	0.663187266597359	Q2	Q2
0.4	#7CAE00	#7CAE00	0.21320595597392	0.551415505087547	Q2	Q2
0.4	#7CAE00	#7CAE00	0.427055077741346	0.613701212573765	Q2	Q2
0.4	#7CAE00	#7CAE00	0.370937903201901	0.796500388911551	Q2	Q2
0.4	#7CAE00	#7CAE00	0.434451414475161	0.644154653343307	Q2	Q2
0.4	#7CAE00	#7CAE00	0.425533529459639	0.56282776735156	Q2	Q2
0.4	#7CAE00	#7CAE00	0.497954496459192	0.598369695404232	Q2	Q2
0.4	#7CAE00	#7CAE00	0.450491076391713	0.594037149525389	Q2	Q2
0.4	#7CAE00	#7CAE00	0.33463021616779	0.687391337267529	Q2	Q2
0.4	#7CAE00	#7CAE00	0.488820060095861	0.633622372223026	Q2	Q2
0.4	#7CAE00	#7CAE00	0.468212955384269	0.682070297860082	Q2	Q2
0.4	#7CAE00	#7CAE00	0.446001322678081	0.639841517968772	Q2	Q2
0.4	#7CAE00	#7CAE00	0.322798850057262	0.556969397747585	Q2	Q2
0.4	#7CAE00	#7CAE00	0.41102763606016	0.628324714673192	Q2	Q2
0.4	#7CAE00	#7CAE00	0.426818669082087	0.589222609257425	Q2	Q2
0.4	#7CAE00	#7CAE00	0.383405482607923	0.734070933009955	Q2	Q2
0.4	#7CAE00	#7CAE00	0.275376565345584	0.620118388533001	Q2	Q2
0.4	#7CAE00	#7CAE00	0.501450457293286	0.594505355952937	Q2	Q2
0.4	#7CAE00	#7CAE00	0.477971246243521	0.954545454545455	Q2	Q2
0.4	#7CAE00	#7CAE00	0.48111950704437	0.571973508132604	Q2	Q2
0.4	#7CAE00	#7CAE00	0.49105339292411	0.767436746776125	Q2	Q2
0.4	#7CAE00	#7CAE00	0.35684862443459	0.612734056386864	Q2	Q2
0.4	#7CAE00	#7CAE00	0.308547984094863	0.861952338616991	Q2	Q2
0.4	#7CAE00	#7CAE00	0.454546559998836	0.763144798822231	Q2	Q2
0.4	#7CAE00	#7CAE00	0.366237522958372	0.540756165480312	Q2	Q2
0.4	#7CAE00	#7CAE00	0.188188579758101	0.63422242777989	Q2	Q2
0.4	#7CAE00	#7CAE00	0.473094302144191	0.53636146142692	Q2	Q2
0.4	#7CAE00	#7CAE00	0.230065367409814	0.588154672107304	Q2	Q2
0.4	#7CAE00	#7CAE00	0.402678204131003	0.597605788632141	Q2	Q2
0.4	#7CAE00	#7CAE00	0.439453903579856	0.712906488026283	Q2	Q2
0.4	#7CAE00	#7CAE00	0.48406900318209	0.554791778055984	Q2	Q2
0.4	#7CAE00	#7CAE00	0.426771472219813	0.826021758688917	Q2	Q2
0.4	#7CAE00	#7CAE00	0.312648058139535	0.530616106297605	Q2	Q2
0.4	#7CAE00	#7CAE00	0.452066456827473	0.53389684020413	Q2	Q2
0.4	#7CAE00	#7CAE00	0.346198737487125	0.565794122791242	Q2	Q2
0.4	#7CAE00	#7CAE00	0.423605578400027	0.64002948649931	Q2	Q2
0.4	#7CAE00	#7CAE00	0.207573254418298	0.597090962428419	Q2	Q2
0.4	#7CAE00	#7CAE00	0.412499825772739	0.57722971024974	Q2	Q2
0.4	#7CAE00	#7CAE00	0.482139698233539	0.533214674121389	Q2	Q2
0.4	#7CAE00	#7CAE00	0.302872264084861	0.696546084465775	Q2	Q2
0.4	#7CAE00	#7CAE00	0.479194554237214	0.540761788241598	Q2	Q2
0.4	#7CAE00	#7CAE00	0.481459207323954	0.865785781118746	Q2	Q2
0.4	#7CAE00	#7CAE00	0.381022944589771	0.784182937267493	Q2	Q2
0.4	#7CAE00	#7CAE00	0.490134058712072	0.659064262436933	Q2	Q2
0.4	#7CAE00	#7CAE00	0.414048562904935	0.646634897945526	Q2	Q2
0.4	#7CAE00	#7CAE00	0.112034174892824	0.536204524501718	Q2	Q2
0.4	#7CAE00	#7CAE00	0.373492442573444	0.705786713550026	Q2	Q2
0.4	#7CAE00	#7CAE00	0.300469419116193	0.591158225067805	Q2	Q2
0.4	#7CAE00	#7CAE00	0.399526939287812	0.724421307434934	Q2	Q2
0.4	#7CAE00	#7CAE00	0.404868242047475	0.622294491955334	Q2	Q2
0.4	#7CAE00	#7CAE00	0.391999531877366	0.614590961473507	Q2	Q2
0.4	#7CAE00	#7CAE00	0.44308246738002	0.585324019856243	Q2	Q2
0.4	#7CAE00	#7CAE00	0.435969311042095	0.784482526713562	Q2	Q2
0.4	#7CAE00	#7CAE00	0.42390781497199	0.543049050421944	Q2	Q2
0.4	#7CAE00	#7CAE00	0.2745301891791	0.618002802389367	Q2	Q2
0.4	#7CAE00	#7CAE00	0.261056828263939	0.866530182223407	Q2	Q2
0.4	#7CAE00	#7CAE00	0.471891022837645	0.663981377827379	Q2	Q2
0.4	#7CAE00	#7CAE00	0.47945983524824	0.775623325569562	Q2	Q2
0.4	#7CAE00	#7CAE00	0.3795145490433	0.698597352212429	Q2	Q2
0.4	#7CAE00	#7CAE00	0.499645745799759	0.777838023806786	Q2	Q2
0.4	#7CAE00	#7CAE00	0.34105298193842	0.62775386309389	Q2	Q2
0.4	#7CAE00	#7CAE00	0.37415352200414	0.543308291404068	Q2	Q2
0.4	#7CAE00	#7CAE00	0.460322430115379	0.686045242598906	Q2	Q2
0.4	#7CAE00	#7CAE00	0.49720163279471	0.597558511218506	Q2	Q2
0.4	#7CAE00	#7CAE00	0.495553026338971	0.701485757519359	Q2	Q2
0.4	#7CAE00	#7CAE00	0.48418951026067	0.600237794338974	Q2	Q2
0.4	#7CAE00	#7CAE00	0.373350807022264	0.648123715580112	Q2	Q2
0.4	#7CAE00	#7CAE00	0.471424806319794	0.652855163306399	Q2	Q2
0.4	#7CAE00	#7CAE00	0.47033663949751	0.563856018822054	Q2	Q2
0.4	#7CAE00	#7CAE00	0.399626464544658	0.555184785987104	Q2	Q2
0.4	#7CAE00	#7CAE00	0.274158431030711	0.579018917773709	Q2	Q2
0.4	#7CAE00	#7CAE00	0.486752910017144	0.614170567641948	Q2	Q2
0.4	#7CAE00	#7CAE00	0.422464608557871	0.576166139487287	Q2	Q2
0.4	#7CAE00	#7CAE00	0.407726768786274	0.748507437700083	Q2	Q2
0.4	#7CAE00	#7CAE00	0.449658384192678	0.578932445416181	Q2	Q2
0.4	#7CAE00	#7CAE00	0.312697088259968	0.619239545432743	Q2	Q2
0.4	#7CAE00	#7CAE00	0.468476891922332	0.575875151737271	Q2	Q2
0.4	#7CAE00	#7CAE00	0.444178993005853	0.644947509932145	Q2	Q2
0.4	#7CAE00	#7CAE00	0.417446050014849	0.55887914632412	Q2	Q2
0.4	#7CAE00	#7CAE00	0.356195122631199	0.542332810010644	Q2	Q2
0.4	#7CAE00	#7CAE00	0.389441344427515	0.68065050766515	Q2	Q2
0.4	#7CAE00	#7CAE00	0.445882961012885	0.617880555957749	Q2	Q2
0.4	#7CAE00	#7CAE00	0.396856592353884	0.732790245728932	Q2	Q2
0.4	#7CAE00	#7CAE00	0.494990410251206	0.529763347101979	Q2	Q2
0.4	#7CAE00	#7CAE00	0.497879695083855	0.776932509718637	Q2	Q2
0.4	#7CAE00	#7CAE00	0.330650990256298	0.559101702493321	Q2	Q2
0.4	#7CAE00	#7CAE00	0.383149067918869	0.739050014383163	Q2	Q2
0.4	#7CAE00	#7CAE00	0.4368159825429	0.769807496824255	Q2	Q2
0.4	#7CAE00	#7CAE00	0.373153310090809	0.646813274932228	Q2	Q2
0.4	#7CAE00	#7CAE00	0.367080925975352	0.75191791769552	Q2	Q2
0.4	#7CAE00	#7CAE00	0.390997248921688	0.526326477962113	Q2	Q2
0.4	#7CAE00	#7CAE00	0.365782677484846	0.722163107174937	Q2	Q2
0.4	#7CAE00	#7CAE00	0.494081188862528	0.528598882251323	Q2	Q2
0.4	#7CAE00	#7CAE00	0.481767868985403	0.600926273115745	Q2	Q2
0.4	#7CAE00	#7CAE00	0.502791038794582	0.707603654323213	Q2	Q2
0.4	#7CAE00	#7CAE00	0.484532409951364	0.706224412860115	Q2	Q2
0.4	#7CAE00	#7CAE00	0.427957331335155	0.662239114811373	Q2	Q2
0.7	#00BFC4	#00BFC4	0.502422696864176	0.320652013884858	Q3	Q3
0.7	#00BFC4	#00BFC4	0.454761214432104	0.306845552184225	Q3	Q3
0.7	#00BFC4	#00BFC4	0.355507342951687	0.501401568197861	Q3	Q3
0.7	#00BFC4	#00BFC4	0.333769305776648	0.384226409649607	Q3	Q3
0.7	#00BFC4	#00BFC4	0.43833968016606	0.342852902699546	Q3	Q3
0.7	#00BFC4	#00BFC4	0.453921583698112	0.356347416896079	Q3	Q3
0.7	#00BFC4	#00BFC4	0.249076637861272	0.48941141151476	Q3	Q3
0.7	#00BFC4	#00BFC4	0.336282753049945	0.430531197211947	Q3	Q3
0.7	#00BFC4	#00BFC4	0.188452752978006	0.498366591719544	Q3	Q3
0.7	#00BFC4	#00BFC4	0.390168504457822	0.514302612521271	Q3	Q3
0.7	#00BFC4	#00BFC4	0.40634031067557	0.257880666623225	Q3	Q3
0.7	#00BFC4	#00BFC4	0.463449436291426	0.2450689207497	Q3	Q3
0.7	#00BFC4	#00BFC4	0.499944986274983	0.362277271696576	Q3	Q3
0.7	#00BFC4	#00BFC4	0.499686630334144	0.462183723860863	Q3	Q3
0.7	#00BFC4	#00BFC4	0.479842416605019	0.518793689205424	Q3	Q3
0.7	#00BFC4	#00BFC4	0.311890895678318	0.386301864829566	Q3	Q3
0.7	#00BFC4	#00BFC4	0.40422798572239	0.493457772135158	Q3	Q3
0.7	#00BFC4	#00BFC4	0.240881998199695	0.44064623622683	Q3	Q3
0.7	#00BFC4	#00BFC4	0.466280954754809	0.428170179352188	Q3	Q3
0.7	#00BFC4	#00BFC4	0.418033478019254	0.434765238515085	Q3	Q3
0.7	#00BFC4	#00BFC4	0.129708095648841	0.519078349657507	Q3	Q3
0.7	#00BFC4	#00BFC4	0.359525736184239	0.401928422220229	Q3	Q3
0.7	#00BFC4	#00BFC4	0.229140195430775	0.202874447199817	Q3	Q3
0.7	#00BFC4	#00BFC4	0.159807657189016	0.329193530020111	Q3	Q3
0.7	#00BFC4	#00BFC4	0.410167485448619	0.410538293667196	Q3	Q3
0.7	#00BFC4	#00BFC4	0.386121048559841	0.39247407483639	Q3	Q3
0.7	#00BFC4	#00BFC4	0.454141240863109	0.0678963141312716	Q3	Q3
0.7	#00BFC4	#00BFC4	0.0454545454545455	0.362241403309879	Q3	Q3
0.7	#00BFC4	#00BFC4	0.452057495546795	0.509600157116789	Q3	Q3
0.7	#00BFC4	#00BFC4	0.453193450917018	0.474410922507195	Q3	Q3
0.7	#00BFC4	#00BFC4	0.380749582168345	0.380681234131643	Q3	Q3
0.7	#00BFC4	#00BFC4	0.439754710562276	0.407857533079629	Q3	Q3
0.7	#00BFC4	#00BFC4	0.283945351289559	0.340580373676634	Q3	Q3
0.7	#00BFC4	#00BFC4	0.366372481317008	0.479703617427044	Q3	Q3
0.7	#00BFC4	#00BFC4	0.333113406428193	0.415200772531311	Q3	Q3
0.7	#00BFC4	#00BFC4	0.405593091253228	0.388760960024107	Q3	Q3
0.7	#00BFC4	#00BFC4	0.400479526745995	0.386410019580759	Q3	Q3
0.7	#00BFC4	#00BFC4	0.341399184890626	0.359293533154437	Q3	Q3
0.7	#00BFC4	#00BFC4	0.475006611736874	0.485624401590991	Q3	Q3
0.7	#00BFC4	#00BFC4	0.317230629837888	0.374849191754594	Q3	Q3
0.7	#00BFC4	#00BFC4	0.493657335474182	0.464532021601203	Q3	Q3
0.7	#00BFC4	#00BFC4	0.431400152945677	0.297260288906041	Q3	Q3
0.7	#00BFC4	#00BFC4	0.177998719618986	0.454018810347423	Q3	Q3
0.7	#00BFC4	#00BFC4	0.344800130453442	0.357736779410895	Q3	Q3
0.7	#00BFC4	#00BFC4	0.420126199853543	0.377263534160318	Q3	Q3
0.7	#00BFC4	#00BFC4	0.484285399746873	0.382753642019735	Q3	Q3
0.7	#00BFC4	#00BFC4	0.463344244178586	0.445478170078563	Q3	Q3
0.7	#00BFC4	#00BFC4	0.297045510136988	0.514681309751425	Q3	Q3
0.7	#00BFC4	#00BFC4	0.36755635921563	0.356644322997296	Q3	Q3
0.7	#00BFC4	#00BFC4	0.252603397660594	0.474170449351072	Q3	Q3
0.7	#00BFC4	#00BFC4	0.382672934025131	0.464811727903044	Q3	Q3
0.7	#00BFC4	#00BFC4	0.42836472127957	0.280818322936882	Q3	Q3
0.7	#00BFC4	#00BFC4	0.468787468637539	0.272257658584535	Q3	Q3
0.7	#00BFC4	#00BFC4	0.277888006168645	0.452595586017257	Q3	Q3
0.7	#00BFC4	#00BFC4	0.462757355038168	0.355734283520756	Q3	Q3
0.7	#00BFC4	#00BFC4	0.45738326441744	0.485202468509262	Q3	Q3
0.7	#00BFC4	#00BFC4	0.418527394230483	0.326385270671763	Q3	Q3
0.7	#00BFC4	#00BFC4	0.32954296760352	0.5191579440301	Q3	Q3
0.7	#00BFC4	#00BFC4	0.376247702639518	0.261137880122895	Q3	Q3
0.7	#00BFC4	#00BFC4	0.348345815617779	0.418514444247395	Q3	Q3
0.7	#00BFC4	#00BFC4	0.403750792151068	0.17997886388871	Q3	Q3
0.7	#00BFC4	#00BFC4	0.34960940558958	0.449088570262347	Q3	Q3
0.7	#00BFC4	#00BFC4	0.484314662483856	0.271723099848185	Q3	Q3
0.7	#00BFC4	#00BFC4	0.366770355665889	0.46313611706207	Q3	Q3
0.7	#00BFC4	#00BFC4	0.492116835654867	0.461974105355041	Q3	Q3
0.7	#00BFC4	#00BFC4	0.439273885501857	0.501837159624405	Q3	Q3
0.7	#00BFC4	#00BFC4	0.461470508903983	0.49107681478124	Q3	Q3
0.7	#00BFC4	#00BFC4	0.504212921933431	0.196399442641703	Q3	Q3
0.7	#00BFC4	#00BFC4	0.359339064240459	0.408836379130555	Q3	Q3
0.7	#00BFC4	#00BFC4	0.450936843294108	0.482291895541297	Q3	Q3
0.7	#00BFC4	#00BFC4	0.440525878032046	0.395301503759484	Q3	Q3
0.7	#00BFC4	#00BFC4	0.459979240890548	0.450505878349202	Q3	Q3
0.7	#00BFC4	#00BFC4	0.346886216316605	0.380749496103496	Q3	Q3
0.7	#00BFC4	#00BFC4	0.501600216321985	0.506001910076694	Q3	Q3
0.7	#00BFC4	#00BFC4	0.275399212016356	0.394314354726216	Q3	Q3
0.7	#00BFC4	#00BFC4	0.35948815178395	0.387011246049336	Q3	Q3
0.7	#00BFC4	#00BFC4	0.274885425638695	0.506392000476564	Q3	Q3
0.7	#00BFC4	#00BFC4	0.229887849501928	0.493560673248522	Q3	Q3
0.7	#00BFC4	#00BFC4	0.481255904401751	0.307092577185243	Q3	Q3
0.7	#00BFC4	#00BFC4	0.398216749679307	0.474523675791372	Q3	Q3
0.7	#00BFC4	#00BFC4	0.383875925100418	0.315856944710428	Q3	Q3
0.7	#00BFC4	#00BFC4	0.284194204615485	0.30467128344671	Q3	Q3
0.7	#00BFC4	#00BFC4	0.500397255872298	0.511961991724847	Q3	Q3
0.7	#00BFC4	#00BFC4	0.263003032946203	0.364177479598214	Q3	Q3
0.7	#00BFC4	#00BFC4	0.440695030469124	0.267695628722491	Q3	Q3
0.7	#00BFC4	#00BFC4	0.307758700836491	0.170754940427441	Q3	Q3
0.7	#00BFC4	#00BFC4	0.483154083970954	0.276734271916238	Q3	Q3
0.7	#00BFC4	#00BFC4	0.377127502931005	0.49426593916016	Q3	Q3
0.7	#00BFC4	#00BFC4	0.439417074662084	0.473086704220139	Q3	Q3
0.7	#00BFC4	#00BFC4	0.210096555201759	0.306163515496305	Q3	Q3
0.7	#00BFC4	#00BFC4	0.361267049249956	0.448849264023223	Q3	Q3
0.7	#00BFC4	#00BFC4	0.0734431330696213	0.449249163202109	Q3	Q3
0.7	#00BFC4	#00BFC4	0.411691970998287	0.504787211819708	Q3	Q3
0.7	#00BFC4	#00BFC4	0.284000031855876	0.398320852990766	Q3	Q3
0.7	#00BFC4	#00BFC4	0.453577150198134	0.479661691513062	Q3	Q3
0.7	#00BFC4	#00BFC4	0.436589443829169	0.302744256385525	Q3	Q3
0.7	#00BFC4	#00BFC4	0.361628854205978	0.493061033478243	Q3	Q3
0.7	#00BFC4	#00BFC4	0.40986830734344	0.514477995697036	Q3	Q3
0.7	#00BFC4	#00BFC4	0.408721212694405	0.344607628734291	Q3	Q3
0.7	#00BFC4	#00BFC4	0.415291630298949	0.0789455225674399	Q3	Q3
0.7	#00BFC4	#00BFC4	0.486174688362125	0.386322433434012	Q3	Q3
0.7	#00BFC4	#00BFC4	0.479108598935763	0.464780676798237	Q3	Q3
0.7	#00BFC4	#00BFC4	0.474573824156867	0.384981841768266	Q3	Q3
0.7	#00BFC4	#00BFC4	0.285653541985468	0.398726069649883	Q3	Q3
0.7	#00BFC4	#00BFC4	0.426060829009738	0.363213124404654	Q3	Q3
0.7	#00BFC4	#00BFC4	0.482295074575637	0.494501948713914	Q3	Q3
0.7	#00BFC4	#00BFC4	0.483929943696981	0.228375106232646	Q3	Q3
0.7	#00BFC4	#00BFC4	0.257249544650312	0.420243529269898	Q3	Q3
0.7	#00BFC4	#00BFC4	0.270252810665563	0.471164181425325	Q3	Q3
0.7	#00BFC4	#00BFC4	0.368040683040359	0.386562241468034	Q3	Q3
0.7	#00BFC4	#00BFC4	0.410463506570584	0.0454545454545454	Q3	Q3
0.7	#00BFC4	#00BFC4	0.408188333520479	0.457065351540043	Q3	Q3
0.7	#00BFC4	#00BFC4	0.403190336167254	0.479080585212943	Q3	Q3
0.7	#00BFC4	#00BFC4	0.179997803913395	0.371641088245371	Q3	Q3
0.7	#00BFC4	#00BFC4	0.349781580659252	0.179570053219468	Q3	Q3
0.7	#00BFC4	#00BFC4	0.485682647809306	0.388637231433459	Q3	Q3
0.7	#00BFC4	#00BFC4	0.484403377080659	0.328589444681103	Q3	Q3
0.7	#00BFC4	#00BFC4	0.234812442920938	0.252488488293799	Q3	Q3
0.7	#00BFC4	#00BFC4	0.41813076194425	0.411254196452642	Q3	Q3
0.7	#00BFC4	#00BFC4	0.356922198205388	0.381490437784905	Q3	Q3
0.7	#00BFC4	#00BFC4	0.388939466779709	0.434863875021372	Q3	Q3
0.7	#00BFC4	#00BFC4	0.475216974139365	0.46353793479389	Q3	Q3
0.7	#00BFC4	#00BFC4	0.266472130922589	0.415332499407605	Q3	Q3
0.7	#00BFC4	#00BFC4	0.347219600922855	0.29125926956532	Q3	Q3
0.7	#00BFC4	#00BFC4	0.424292264951994	0.422321229268076	Q3	Q3
0.7	#00BFC4	#00BFC4	0.441276176477609	0.495444502899742	Q3	Q3
0.7	#00BFC4	#00BFC4	0.297722969011584	0.503349312949945	Q3	Q3
0.7	#00BFC4	#00BFC4	0.356742287173783	0.391904286455162	Q3	Q3
0.7	#00BFC4	#00BFC4	0.349454549897528	0.353374192815916	Q3	Q3
0.7	#00BFC4	#00BFC4	0.24919312066532	0.374642067503961	Q3	Q3
0.7	#00BFC4	#00BFC4	0.426085215025473	0.464508077088204	Q3	Q3
0.7	#00BFC4	#00BFC4	0.435644648395003	0.499887876215579	Q3	Q3
0.7	#00BFC4	#00BFC4	0.3549605976665	0.372532634934662	Q3	Q3
0.7	#00BFC4	#00BFC4	0.328429475572911	0.330340067140552	Q3	Q3
0.7	#00BFC4	#00BFC4	0.362465596266585	0.394047878006296	Q3	Q3
0.7	#00BFC4	#00BFC4	0.276273431619888	0.234728198144916	Q3	Q3
0.7	#00BFC4	#00BFC4	0.252547144855934	0.374145932373174	Q3	Q3
0.7	#00BFC4	#00BFC4	0.428079891683689	0.423033367089226	Q3	Q3
0.7	#00BFC4	#00BFC4	0.456870619426727	0.375328267841253	Q3	Q3
0.7	#00BFC4	#00BFC4	0.468765892531023	0.419852342579813	Q3	Q3
0.7	#00BFC4	#00BFC4	0.292345480112471	0.481272520715647	Q3	Q3
0.7	#00BFC4	#00BFC4	0.488111100269571	0.050265484774808	Q3	Q3
0.7	#00BFC4	#00BFC4	0.347430005402893	0.512214616724837	Q3	Q3
0.7	#00BFC4	#00BFC4	0.201944585890687	0.405238741378083	Q3	Q3
0.7	#00BFC4	#00BFC4	0.364281634837498	0.396518608118552	Q3	Q3
0.7	#00BFC4	#00BFC4	0.263812471579208	0.304055177836352	Q3	Q3
0.7	#00BFC4	#00BFC4	0.475262706102041	0.381361820243145	Q3	Q3
0.7	#00BFC4	#00BFC4	0.411746428944265	0.449449355420944	Q3	Q3
0.7	#00BFC4	#00BFC4	0.344566923258404	0.51493655929491	Q3	Q3
0.7	#00BFC4	#00BFC4	0.436973281134061	0.488813256626841	Q3	Q3
0.7	#00BFC4	#00BFC4	0.501578868723561	0.306546935149928	Q3	Q3
0.7	#00BFC4	#00BFC4	0.440065974641128	0.44371203171787	Q3	Q3
0.7	#00BFC4	#00BFC4	0.475907410646275	0.324620760344046	Q3	Q3
0.7	#00BFC4	#00BFC4	0.494004776561024	0.18703177428134	Q3	Q3
0.7	#00BFC4	#00BFC4	0.0754846649484469	0.38339887013236	Q3	Q3
0.7	#00BFC4	#00BFC4	0.348955799999131	0.515753457220878	Q3	Q3
0.7	#00BFC4	#00BFC4	0.263637257475185	0.315404342569335	Q3	Q3
0.7	#00BFC4	#00BFC4	0.498516198487162	0.458861589825305	Q3	Q3
0.7	#00BFC4	#00BFC4	0.449498288359735	0.0671099775033504	Q3	Q3
0.7	#00BFC4	#00BFC4	0.192878097569163	0.319586131189158	Q3	Q3
0.7	#00BFC4	#00BFC4	0.498696916109354	0.396881451210282	Q3	Q3
0.7	#00BFC4	#00BFC4	0.443999536122448	0.504863509399008	Q3	Q3
0.7	#00BFC4	#00BFC4	0.372572762344291	0.422237415430671	Q3	Q3
0.7	#00BFC4	#00BFC4	0.234246197951135	0.427003429353897	Q3	Q3
0.7	#00BFC4	#00BFC4	0.460480990231439	0.478517654901349	Q3	Q3
0.7	#00BFC4	#00BFC4	0.433082156655546	0.506945580473292	Q3	Q3
0.7	#00BFC4	#00BFC4	0.348814267916081	0.500409211670352	Q3	Q3
0.7	#00BFC4	#00BFC4	0.310876871161212	0.497332085625228	Q3	Q3
0.7	#00BFC4	#00BFC4	0.499836164486105	0.398883120644069	Q3	Q3
0.7	#00BFC4	#00BFC4	0.156934397371985	0.306850270074173	Q3	Q3
0.7	#00BFC4	#00BFC4	0.445771640126809	0.452238923731121	Q3	Q3
0.7	#00BFC4	#00BFC4	0.50354306452526	0.336259368159788	Q3	Q3
0.7	#00BFC4	#00BFC4	0.176095443497442	0.399537344208856	Q3	Q3
0.7	#00BFC4	#00BFC4	0.447697092057308	0.421957679718624	Q3	Q3
0.7	#00BFC4	#00BFC4	0.419820191488384	0.452423016821892	Q3	Q3
0.7	#00BFC4	#00BFC4	0.477194094498506	0.4016604130024	Q3	Q3
0.7	#00BFC4	#00BFC4	0.452689061017641	0.496607637391412	Q3	Q3
0.7	#00BFC4	#00BFC4	0.327180558497455	0.289864216569446	Q3	Q3
0.7	#00BFC4	#00BFC4	0.488601855637895	0.506154807730583	Q3	Q3
0.7	#00BFC4	#00BFC4	0.234367133686839	0.46504042008546	Q3	Q3
0.7	#00BFC4	#00BFC4	0.220168099618811	0.245723044947696	Q3	Q3
0.7	#00BFC4	#00BFC4	0.468331034414937	0.411374951055489	Q3	Q3
0.7	#00BFC4	#00BFC4	0.4975542259415	0.3042873465543	Q3	Q3
0.7	#00BFC4	#00BFC4	0.414948906399489	0.35045103072855	Q3	Q3
0.7	#00BFC4	#00BFC4	0.472479125890565	0.474656934489293	Q3	Q3
0.7	#00BFC4	#00BFC4	0.478506886031114	0.286363865448842	Q3	Q3
0.7	#00BFC4	#00BFC4	0.442840979704336	0.187607496765404	Q3	Q3
0.7	#00BFC4	#00BFC4	0.454813981509511	0.441019202950986	Q3	Q3
