alpha	colour	fill	x	y
0.4	#7CAE00	#7CAE00	0.484327233792426	0.524424627104781
0.4	#7CAE00	#7CAE00	0.431482554584659	0.542239247431947
0.4	#7CAE00	#7CAE00	0.279975149525541	0.834643683888968
0.4	#7CAE00	#7CAE00	0.406170822489999	0.689400482921638
0.4	#7CAE00	#7CAE00	0.376444083339005	0.788776070093609
0.4	#7CAE00	#7CAE00	0.377579839737487	0.58731523456002
0.4	#7CAE00	#7CAE00	0.241186483159616	0.550073253870264
0.4	#7CAE00	#7CAE00	0.319431971757953	0.593769149294479
0.4	#7CAE00	#7CAE00	0.484891273274334	0.760065403762334
0.4	#7CAE00	#7CAE00	0.486613641050645	0.533786266385601
0.4	#7CAE00	#7CAE00	0.464670799419802	0.630307830392116
0.4	#7CAE00	#7CAE00	0.158596646887656	0.553437071860843
0.4	#7CAE00	#7CAE00	0.396444066479196	0.535821014537186
0.4	#7CAE00	#7CAE00	0.477305007667118	0.675597999492628
0.4	#7CAE00	#7CAE00	0.441821109290137	0.608851691036942
0.4	#7CAE00	#7CAE00	0.465753894201272	0.534128092288886
0.4	#7CAE00	#7CAE00	0.497613607406924	0.544091502285363
0.4	#7CAE00	#7CAE00	0.490338605979287	0.60296657155837
0.4	#7CAE00	#7CAE00	0.477751512444129	0.54478167314026
0.4	#7CAE00	#7CAE00	0.344740759656821	0.525117420861894
0.4	#7CAE00	#7CAE00	0.502313113928439	0.624014057223132
0.4	#7CAE00	#7CAE00	0.3763729700935	0.642328762167985
0.4	#7CAE00	#7CAE00	0.316622094030901	0.862567202178546
0.4	#7CAE00	#7CAE00	0.409212216362482	0.804841006181065
0.4	#7CAE00	#7CAE00	0.498565462844937	0.789653536661247
0.4	#7CAE00	#7CAE00	0.309900856211365	0.58540712190327
0.4	#7CAE00	#7CAE00	0.372767519752844	0.569564385648468
0.4	#7CAE00	#7CAE00	0.438452766495248	0.671424537820784
0.4	#7CAE00	#7CAE00	0.439352068732464	0.547962148924983
0.4	#7CAE00	#7CAE00	0.324993115818959	0.621741732257451
0.4	#7CAE00	#7CAE00	0.419394984688445	0.621933660874439
0.4	#7CAE00	#7CAE00	0.460650427607284	0.637782783577998
0.4	#7CAE00	#7CAE00	0.30907836577581	0.879333285852596
0.4	#7CAE00	#7CAE00	0.404470709732657	0.543885564451056
0.4	#7CAE00	#7CAE00	0.316741680165978	0.646012215534485
0.4	#7CAE00	#7CAE00	0.404333498936592	0.565922983765802
0.4	#7CAE00	#7CAE00	0.496761916970481	0.614215762321574
0.4	#7CAE00	#7CAE00	0.411772944091813	0.844446852311269
0.4	#7CAE00	#7CAE00	0.457055710480466	0.639139106231599
0.4	#7CAE00	#7CAE00	0.395672436999459	0.703022816717252
0.4	#7CAE00	#7CAE00	0.361065538783516	0.604199356714351
0.7	#00BFC4	#00BFC4	0.247728899987473	0.488025549249282
0.7	#00BFC4	#00BFC4	0.358004709257071	0.388591901631221
0.7	#00BFC4	#00BFC4	0.311960643854934	0.285272095236086
0.7	#00BFC4	#00BFC4	0.438237149447141	0.388117406474155
0.7	#00BFC4	#00BFC4	0.441284197254559	0.245927838543627
0.7	#00BFC4	#00BFC4	0.422023916560401	0.332784496523774
0.7	#00BFC4	#00BFC4	0.477220226347918	0.410751364959095
0.7	#00BFC4	#00BFC4	0.491745989956709	0.482246580111648
0.7	#00BFC4	#00BFC4	0.333426194337281	0.480474647950875
0.7	#00BFC4	#00BFC4	0.409932652702265	0.456392559716438
0.7	#00BFC4	#00BFC4	0.494389042160361	0.23834729726668
0.7	#00BFC4	#00BFC4	0.503111093122435	0.369404614574281
0.7	#00BFC4	#00BFC4	0.36560988080755	0.365325288211832
0.7	#00BFC4	#00BFC4	0.19749842292836	0.29381901340182
0.7	#00BFC4	#00BFC4	0.341673565818977	0.460856251374082
0.7	#00BFC4	#00BFC4	0.41818927695325	0.30162029571746
0.7	#00BFC4	#00BFC4	0.0454545454545454	0.272693602884495
0.7	#00BFC4	#00BFC4	0.502409332945866	0.502851034912382
0.7	#00BFC4	#00BFC4	0.487366545964576	0.503769206020016
0.7	#00BFC4	#00BFC4	0.225083706360982	0.436669654715099
0.7	#00BFC4	#00BFC4	0.483242623753183	0.446625863205087
0.7	#00BFC4	#00BFC4	0.487190198646496	0.373380546281223
0.7	#00BFC4	#00BFC4	0.405990012215478	0.234018411434416
0.7	#00BFC4	#00BFC4	0.442216349321555	0.436468306326464
0.7	#00BFC4	#00BFC4	0.475057686339563	0.376438834893066
0.7	#00BFC4	#00BFC4	0.358712517801212	0.386689045854947
0.7	#00BFC4	#00BFC4	0.425200530965975	0.462887158863396
0.7	#00BFC4	#00BFC4	0.466272751756704	0.506137900276499
0.7	#00BFC4	#00BFC4	0.481929503505892	0.487471700275344
0.7	#00BFC4	#00BFC4	0.485235140280888	0.480905725578
0.7	#00BFC4	#00BFC4	0.300732646680899	0.383064726285076
0.7	#00BFC4	#00BFC4	0.436921970667382	0.472863693508049
0.7	#00BFC4	#00BFC4	0.498212950257852	0.429060316776082
0.7	#00BFC4	#00BFC4	0.35209579353516	0.477311574646174
0.7	#00BFC4	#00BFC4	0.505227000152626	0.383866086289665
0.7	#00BFC4	#00BFC4	0.429461386474689	0.496697967114051
0.7	#00BFC4	#00BFC4	0.465548047768954	0.382347206429888
0.7	#00BFC4	#00BFC4	0.214106724025972	0.405688197980172
0.7	#00BFC4	#00BFC4	0.39413943716871	0.502127871260592
0.7	#00BFC4	#00BFC4	0.459901076594334	0.472774252339117
0.7	#00BFC4	#00BFC4	0.486027242453913	0.481353111089964
0.7	#00BFC4	#00BFC4	0.431096698305382	0.297611370493062
0.7	#00BFC4	#00BFC4	0.463261101547069	0.331252280229439
0.7	#00BFC4	#00BFC4	0.323019448791285	0.423322971819743
0.7	#00BFC4	#00BFC4	0.465161752705713	0.460815726221897
0.7	#00BFC4	#00BFC4	0.476977031694368	0.230180860399768
0.7	#00BFC4	#00BFC4	0.394482366230643	0.462888647256218
0.7	#00BFC4	#00BFC4	0.293055429241075	0.331831862931018
0.7	#00BFC4	#00BFC4	0.43820519887168	0.390461876318262
0.7	#00BFC4	#00BFC4	0.419349359011141	0.403428708752432
0.7	#00BFC4	#00BFC4	0.458729951250228	0.433084022286489
0.7	#00BFC4	#00BFC4	0.47724494646961	0.494182017210919
0.7	#00BFC4	#00BFC4	0.372497917921175	0.391084056017923
0.7	#00BFC4	#00BFC4	0.474179585815127	0.426064230441558
0.7	#00BFC4	#00BFC4	0.451901789728478	0.512101570419768
0.7	#00BFC4	#00BFC4	0.312262845797473	0.341017992166796
0.7	#00BFC4	#00BFC4	0.348601492593132	0.197921753759509
0.7	#00BFC4	#00BFC4	0.461323482536857	0.399236670412125
0.7	#00BFC4	#00BFC4	0.404584890701774	0.405542714006991
0.7	#00BFC4	#00BFC4	0.488974321259786	0.390066527749656
0.7	#00BFC4	#00BFC4	0.388333588015809	0.436212325012985
0.7	#00BFC4	#00BFC4	0.319909613285718	0.462775460321445
0.7	#00BFC4	#00BFC4	0.458181718139548	0.385941720045977
0.7	#00BFC4	#00BFC4	0.447635347835995	0.345071477119348
0.7	#00BFC4	#00BFC4	0.450661333691607	0.481036492944152
0.7	#00BFC4	#00BFC4	0.439752021146695	0.421332514198088
0.7	#00BFC4	#00BFC4	0.387823215674936	0.317123870538109
0.7	#00BFC4	#00BFC4	0.233151321352644	0.499857054596975
0.7	#00BFC4	#00BFC4	0.338275336902596	0.460266931576475
0.7	#00BFC4	#00BFC4	0.393968319051456	0.472801415495677
0.7	#00BFC4	#00BFC4	0.391186781169748	0.397276248341265
0.7	#00BFC4	#00BFC4	0.504930814529448	0.417846536570968
0.7	#00BFC4	#00BFC4	0.256751713826324	0.41363630187213
0.7	#00BFC4	#00BFC4	0.428855092529643	0.427333325184749
0.7	#00BFC4	#00BFC4	0.342527033062349	0.46487397114046
0.7	#00BFC4	#00BFC4	0.413336252950292	0.467652826805324
0.7	#00BFC4	#00BFC4	0.412065558053617	0.248982941314294
0.7	#00BFC4	#00BFC4	0.408862477722122	0.338388623894119
0.7	#00BFC4	#00BFC4	0.411328881965477	0.271061059937921
0.7	#00BFC4	#00BFC4	0.295613079623447	0.499264598873
0.7	#00BFC4	#00BFC4	0.421137495245417	0.382451930160769
0.7	#00BFC4	#00BFC4	0.477070967019718	0.474943987345063
0.7	#00BFC4	#00BFC4	0.366115879063663	0.395168573952986
0.7	#00BFC4	#00BFC4	0.241367971755537	0.466362640505975
0.7	#00BFC4	#00BFC4	0.402602804664487	0.48142575017778
0.7	#00BFC4	#00BFC4	0.438842439369146	0.432407552864007
0.7	#00BFC4	#00BFC4	0.473068909377846	0.366814818407673
0.7	#00BFC4	#00BFC4	0.409850860759175	0.514990829262918
0.7	#00BFC4	#00BFC4	0.466410104997658	0.486007053947534
0.7	#00BFC4	#00BFC4	0.506833935787991	0.38833599148475
0.7	#00BFC4	#00BFC4	0.385057786004652	0.45970429527036
0.7	#00BFC4	#00BFC4	0.442589110106467	0.240347009787137
0.7	#00BFC4	#00BFC4	0.433889663037195	0.510473757653234
0.7	#00BFC4	#00BFC4	0.490166915198837	0.515974516841888
0.7	#00BFC4	#00BFC4	0.32728848924501	0.421347477642496
0.7	#00BFC4	#00BFC4	0.291160327668174	0.271449561914348
0.7	#00BFC4	#00BFC4	0.478985279901715	0.487670625622891
0.7	#00BFC4	#00BFC4	0.505811210471537	0.478546069546384
0.7	#00BFC4	#00BFC4	0.230378967915289	0.396259547995639
0.7	#00BFC4	#00BFC4	0.348593600997936	0.375550928841081
0.7	#00BFC4	#00BFC4	0.415272103518615	0.414590119310712
0.7	#00BFC4	#00BFC4	0.496664954292346	0.346932815176494
0.7	#00BFC4	#00BFC4	0.493353875406554	0.296718118519678
0.7	#00BFC4	#00BFC4	0.394867366566666	0.195827024697826
0.7	#00BFC4	#00BFC4	0.496801818912191	0.495511809491164
0.7	#00BFC4	#00BFC4	0.408568552409209	0.485419170335062
0.7	#00BFC4	#00BFC4	0.503724099969007	0.203520047224813
0.7	#00BFC4	#00BFC4	0.416239833644041	0.0534631548594785
0.7	#00BFC4	#00BFC4	0.329650118095525	0.335663962762364
0.7	#00BFC4	#00BFC4	0.477640774633722	0.417287990647618
0.7	#00BFC4	#00BFC4	0.416020588294521	0.440518042455275
0.7	#00BFC4	#00BFC4	0.326976964503392	0.482755950023519
0.7	#00BFC4	#00BFC4	0.382358901303311	0.354842501043045
0.7	#00BFC4	#00BFC4	0.412843206018101	0.427642795943468
0.7	#00BFC4	#00BFC4	0.3291944588621	0.305936762620718
0.7	#00BFC4	#00BFC4	0.495265584464829	0.413075273863379
0.7	#00BFC4	#00BFC4	0.348817083934183	0.438028424667317
0.7	#00BFC4	#00BFC4	0.3929023679868	0.467163103203724
0.7	#00BFC4	#00BFC4	0.465803750008462	0.288798202893522
0.7	#00BFC4	#00BFC4	0.421388214036438	0.404293833699777
0.7	#00BFC4	#00BFC4	0.430180921652063	0.484928719517756
0.7	#00BFC4	#00BFC4	0.301584793031437	0.196203940501387
0.7	#00BFC4	#00BFC4	0.485372196309601	0.423010429624689
0.7	#00BFC4	#00BFC4	0.43855852833064	0.419394806011576
0.7	#00BFC4	#00BFC4	0.251088046962165	0.415716409861875
0.7	#00BFC4	#00BFC4	0.354504323774748	0.438754511077371
0.7	#00BFC4	#00BFC4	0.424493251507565	0.429133338468148
0.7	#00BFC4	#00BFC4	0.249913732390929	0.409876759664829
0.7	#00BFC4	#00BFC4	0.435841456048706	0.356354155480099
0.7	#00BFC4	#00BFC4	0.350473018050735	0.34650977919265
0.7	#00BFC4	#00BFC4	0.282126203075996	0.41500047072979
0.7	#00BFC4	#00BFC4	0.429008968632854	0.476042702703409
0.7	#00BFC4	#00BFC4	0.347175725592669	0.515202047085327
0.7	#00BFC4	#00BFC4	0.207198326806268	0.197419547492904
0.7	#00BFC4	#00BFC4	0.297796883661998	0.214705426336923
0.7	#00BFC4	#00BFC4	0.479684779331011	0.503095574031006
0.7	#00BFC4	#00BFC4	0.353137072967266	0.135755881262969
0.7	#00BFC4	#00BFC4	0.41192417067638	0.495411295989369
0.7	#00BFC4	#00BFC4	0.357604849774058	0.353298906926707
0.7	#00BFC4	#00BFC4	0.43289006651978	0.434162569984666
0.7	#00BFC4	#00BFC4	0.468352143302325	0.385381014386177
0.7	#00BFC4	#00BFC4	0.470623137092614	0.343909372278917
0.7	#00BFC4	#00BFC4	0.485888390864617	0.264683904436627
0.7	#00BFC4	#00BFC4	0.250192376819774	0.477282204851596
0.7	#00BFC4	#00BFC4	0.336495927961616	0.16981737258919
0.7	#00BFC4	#00BFC4	0.489018159628305	0.319065410090382
0.7	#00BFC4	#00BFC4	0.351108228387067	0.452043234091344
0.7	#00BFC4	#00BFC4	0.321324984855476	0.375166415609532
0.7	#00BFC4	#00BFC4	0.22532778885942	0.394787945363745
0.7	#00BFC4	#00BFC4	0.427591145505227	0.484448948825704
0.7	#00BFC4	#00BFC4	0.396090054466461	0.387091176509233
0.7	#00BFC4	#00BFC4	0.318965351443162	0.448990793883641
0.7	#00BFC4	#00BFC4	0.460568411496441	0.318770342987989
0.7	#00BFC4	#00BFC4	0.269518663366498	0.330324799035487
0.7	#00BFC4	#00BFC4	0.495581712799243	0.308645720688138
0.7	#00BFC4	#00BFC4	0.363751410768369	0.41215850404874
0.7	#00BFC4	#00BFC4	0.364367412524795	0.448806165682074
0.7	#00BFC4	#00BFC4	0.296315695595068	0.44480203828204
0.7	#00BFC4	#00BFC4	0.47806612029808	0.414257645594503
0.7	#00BFC4	#00BFC4	0.230187582476974	0.505629190401556
0.7	#00BFC4	#00BFC4	0.335169949119421	0.352984174272879
0.7	#00BFC4	#00BFC4	0.34542969138248	0.434750360815836
0.7	#00BFC4	#00BFC4	0.470122173590957	0.495484558709376
0.7	#00BFC4	#00BFC4	0.291277063359943	0.236078596221855
0.7	#00BFC4	#00BFC4	0.330225762451674	0.456042859715137
0.7	#00BFC4	#00BFC4	0.469336643101995	0.499479676442116
0.7	#00BFC4	#00BFC4	0.35150466136693	0.414100845548812
0.7	#00BFC4	#00BFC4	0.424394109664056	0.471128456486258
0.7	#00BFC4	#00BFC4	0.433582485559079	0.459816271406719
0.7	#00BFC4	#00BFC4	0.403546850934746	0.440265399553912
0.7	#00BFC4	#00BFC4	0.349073137413917	0.464324969908263
0.7	#00BFC4	#00BFC4	0.375950788692524	0.341301093710565
0.7	#00BFC4	#00BFC4	0.392804740776769	0.335186473926727
0.7	#00BFC4	#00BFC4	0.47528570375006	0.32996731588544
0.7	#00BFC4	#00BFC4	0.493555891349626	0.348528703717905
0.7	#00BFC4	#00BFC4	0.419163229159053	0.210834336511483
0.7	#00BFC4	#00BFC4	0.385121221247314	0.434427822468437
0.7	#00BFC4	#00BFC4	0.478051161676859	0.440303894014482
0.7	#00BFC4	#00BFC4	0.428470914176465	0.341149539046238
0.7	#00BFC4	#00BFC4	0.447987655954792	0.343821689342969
0.7	#00BFC4	#00BFC4	0.327772726048942	0.441836962042914
0.7	#00BFC4	#00BFC4	0.300971022356766	0.356697340865795
0.7	#00BFC4	#00BFC4	0.46697988430408	0.437876809525795
0.7	#00BFC4	#00BFC4	0.457334931099648	0.498756319744427
0.7	#00BFC4	#00BFC4	0.479444562175026	0.472518444161853
0.7	#00BFC4	#00BFC4	0.223886640469868	0.0454545454545455
0.7	#00BFC4	#00BFC4	0.478117927874339	0.369064721180378
0.7	#00BFC4	#00BFC4	0.444337085622613	0.341320143092268
0.7	#00BFC4	#00BFC4	0.416617055637175	0.292640081037294
0.7	#00BFC4	#00BFC4	0.464271049933796	0.313312444092672
0.7	#00BFC4	#00BFC4	0.445821489130031	0.297158310725811
0.7	#00BFC4	#00BFC4	0.348480497850539	0.401855446472673
0.7	#00BFC4	#00BFC4	0.439871835076687	0.493044147209186
0.7	#00BFC4	#00BFC4	0.266668470569905	0.51924587819744
0.7	#00BFC4	#00BFC4	0.506148217785417	0.215865433708803
0.7	#00BFC4	#00BFC4	0.396302438588462	0.289562577637679
0.7	#00BFC4	#00BFC4	0.332416630707567	0.296072868531051
0.7	#00BFC4	#00BFC4	0.506415005153614	0.467194274699018
0.7	#00BFC4	#00BFC4	0.433534260222514	0.363348631325333
0.7	#00BFC4	#00BFC4	0.355934198879591	0.336912996505245
0.7	#00BFC4	#00BFC4	0.442222819558163	0.343895581759582
0.7	#00BFC4	#00BFC4	0.497726368826232	0.452721439877835
0.7	#00BFC4	#00BFC4	0.301087648982393	0.479131918599061
0.7	#00BFC4	#00BFC4	0.368018216849905	0.465166099530464
0.7	#00BFC4	#00BFC4	0.344011396040441	0.384485299263126
0.7	#00BFC4	#00BFC4	0.350788144591283	0.473661101627187
0.7	#00BFC4	#00BFC4	0.487163056255543	0.339963920940975
0.7	#00BFC4	#00BFC4	0.426079456152802	0.345723048904645
0.7	#00BFC4	#00BFC4	0.413820625388435	0.462004594800624
0.7	#00BFC4	#00BFC4	0.421164725388716	0.46157694502018
0.7	#00BFC4	#00BFC4	0.462896300699393	0.514981805764328
0.7	#00BFC4	#00BFC4	0.474915588501889	0.261793735102855
0.7	#00BFC4	#00BFC4	0.398211400330885	0.446298983355678
0.7	#00BFC4	#00BFC4	0.451955015901272	0.372108543127484
0.7	#00BFC4	#00BFC4	0.376633727041484	0.463725550182887
0.7	#00BFC4	#00BFC4	0.429533872633059	0.480864122220847
0.7	#00BFC4	#00BFC4	0.28620048101078	0.486514895573977
0.7	#00BFC4	#00BFC4	0.297062989785978	0.236697654569666
0.7	#00BFC4	#00BFC4	0.304372851533759	0.341533653367224
0.7	#00BFC4	#00BFC4	0.195615709695144	0.506039485334979
0.7	#00BFC4	#00BFC4	0.0536243973772868	0.453943478681495
0.7	#00BFC4	#00BFC4	0.281436109506415	0.465573013083871
0.7	#00BFC4	#00BFC4	0.426711464614577	0.201750405425209
0.7	#00BFC4	#00BFC4	0.121529744993101	0.466800735483068
0.7	#00BFC4	#00BFC4	0.449600339594394	0.456524150316525
0.7	#00BFC4	#00BFC4	0.429675521709111	0.384798633410266
0.7	#00BFC4	#00BFC4	0.43323062728046	0.433711510044129
0.7	#00BFC4	#00BFC4	0.400844404552051	0.430961387897131
0.7	#00BFC4	#00BFC4	0.3543549955286	0.448012784078182
0.7	#00BFC4	#00BFC4	0.488393619014669	0.364627751998381
0.7	#00BFC4	#00BFC4	0.465679291208931	0.484043071782514
0.7	#00BFC4	#00BFC4	0.434038778886217	0.457723868831881
0.7	#00BFC4	#00BFC4	0.328022622224447	0.488161907405157
0.7	#00BFC4	#00BFC4	0.130994624694915	0.426140683930118
0.7	#00BFC4	#00BFC4	0.38123671318803	0.410302694317235
0.7	#00BFC4	#00BFC4	0.443156448584906	0.328403087870123
0.7	#00BFC4	#00BFC4	0.273079271137926	0.471147798264991
0.7	#00BFC4	#00BFC4	0.475463862585275	0.445283621778554
0.7	#00BFC4	#00BFC4	0.336554627440068	0.376429513054215
0.7	#00BFC4	#00BFC4	0.36819755509951	0.383976483265729
0.7	#00BFC4	#00BFC4	0.486055906855521	0.409817586123836
0.7	#00BFC4	#00BFC4	0.503930492987213	0.118901964292221
0.7	#00BFC4	#00BFC4	0.450113746068339	0.488497371167509
0.7	#00BFC4	#00BFC4	0.438710772794684	0.394611515145255
0.7	#00BFC4	#00BFC4	0.345323299005549	0.319965804505428
0.7	#00BFC4	#00BFC4	0.378784057768958	0.458503672475897
0.7	#00BFC4	#00BFC4	0.355106476146225	0.475031448665306
0.7	#00BFC4	#00BFC4	0.0530960807254393	0.500828818109411
0.7	#00BFC4	#00BFC4	0.486487405815576	0.336714494872525
0.7	#00BFC4	#00BFC4	0.451730470555594	0.26827402678002
0.7	#00BFC4	#00BFC4	0.415454273214736	0.462918638144356
0.7	#00BFC4	#00BFC4	0.324188213654901	0.499588256239473
0.7	#00BFC4	#00BFC4	0.436937369321007	0.450476596416991
0.7	#00BFC4	#00BFC4	0.365805938479498	0.256640949348048
0.7	#00BFC4	#00BFC4	0.454400882624036	0.400133513036551
0.7	#00BFC4	#00BFC4	0.484112889548044	0.417758578941389
1	#C77CFF	#C77CFF	0.566052576325005	0.420864317029983
1	#C77CFF	#C77CFF	0.583597264615112	0.483799994363338
1	#C77CFF	#C77CFF	0.548326415016193	0.517951415732462
1	#C77CFF	#C77CFF	0.730876266807788	0.356190980298803
1	#C77CFF	#C77CFF	0.575845039807565	0.30682195921573
1	#C77CFF	#C77CFF	0.523045345123215	0.418142368390322
1	#C77CFF	#C77CFF	0.63815305040278	0.47530289973991
1	#C77CFF	#C77CFF	0.699539731183773	0.370325237386975
1	#C77CFF	#C77CFF	0.727115098471009	0.396722345997887
1	#C77CFF	#C77CFF	0.756033320489156	0.486897364677054
1	#C77CFF	#C77CFF	0.58451078533217	0.482532170578545
1	#C77CFF	#C77CFF	0.522067653136691	0.503876980856114
1	#C77CFF	#C77CFF	0.671201095683735	0.381326050584674
1	#C77CFF	#C77CFF	0.538667347721891	0.479589516593481
1	#C77CFF	#C77CFF	0.623337476361823	0.207501391907702
1	#C77CFF	#C77CFF	0.525579966775824	0.498060494882704
1	#C77CFF	#C77CFF	0.678957524011743	0.405781329432032
1	#C77CFF	#C77CFF	0.514637826335606	0.217351089107782
1	#C77CFF	#C77CFF	0.55100158974178	0.192144432711891
1	#C77CFF	#C77CFF	0.570683827048739	0.252681634276949
1	#C77CFF	#C77CFF	0.708750918376188	0.513505167726699
1	#C77CFF	#C77CFF	0.793357209823962	0.241305788719966
1	#C77CFF	#C77CFF	0.770695005355873	0.370978479907642
1	#C77CFF	#C77CFF	0.684777361598998	0.508446353499085
1	#C77CFF	#C77CFF	0.508710128522479	0.502810641704859
1	#C77CFF	#C77CFF	0.593166676757821	0.245739429522642
1	#C77CFF	#C77CFF	0.54472096523185	0.49030385133797
1	#C77CFF	#C77CFF	0.592312634638263	0.515771517667188
1	#C77CFF	#C77CFF	0.517893078350738	0.43830138329733
1	#C77CFF	#C77CFF	0.710409473989306	0.255142047599129
1	#C77CFF	#C77CFF	0.614214611453614	0.492261085923417
1	#C77CFF	#C77CFF	0.815236389467754	0.282364359934638
1	#C77CFF	#C77CFF	0.673881119603737	0.46398969816061
1	#C77CFF	#C77CFF	0.699122170531496	0.436610129541884
1	#C77CFF	#C77CFF	0.706447477407165	0.470770210935445
1	#C77CFF	#C77CFF	0.588024623011391	0.313830580056131
1	#C77CFF	#C77CFF	0.51560957707982	0.499762865370558
1	#C77CFF	#C77CFF	0.528322665673826	0.34223774817415
1	#C77CFF	#C77CFF	0.679857898970983	0.330580027367807
1	#C77CFF	#C77CFF	0.671778550429027	0.492997890489473
1	#C77CFF	#C77CFF	0.748296674871283	0.506281516162312
1	#C77CFF	#C77CFF	0.588263809411445	0.373215718106014
1	#C77CFF	#C77CFF	0.58104229221992	0.329552827383308
1	#C77CFF	#C77CFF	0.654828052035629	0.411561429826053
1	#C77CFF	#C77CFF	0.517240633410069	0.363702883469416
1	#C77CFF	#C77CFF	0.645194061125547	0.316606400763932
1	#C77CFF	#C77CFF	0.547212223842831	0.309101530047406
1	#C77CFF	#C77CFF	0.533949692203979	0.257730342290073
1	#C77CFF	#C77CFF	0.550512314246957	0.443074225631566
1	#C77CFF	#C77CFF	0.556872989482896	0.407578358291138
1	#C77CFF	#C77CFF	0.594605502842718	0.405543389902666
1	#C77CFF	#C77CFF	0.574420610003555	0.481865878733899
1	#C77CFF	#C77CFF	0.535619046855303	0.30789330830162
1	#C77CFF	#C77CFF	0.674152205137745	0.310126048367279
1	#C77CFF	#C77CFF	0.602603834523612	0.516678811914126
1	#C77CFF	#C77CFF	0.549401330700111	0.492738499871359
1	#C77CFF	#C77CFF	0.623822581680582	0.459530859687925
1	#C77CFF	#C77CFF	0.71024829482325	0.462574986075866
1	#C77CFF	#C77CFF	0.509670885265955	0.488840604167316
1	#C77CFF	#C77CFF	0.574855665328454	0.329005996117269
1	#C77CFF	#C77CFF	0.664541855760041	0.411527348137387
1	#C77CFF	#C77CFF	0.75998184953846	0.439614350142152
1	#C77CFF	#C77CFF	0.685226004201183	0.334601376422543
1	#C77CFF	#C77CFF	0.832982878550519	0.26724826051883
1	#C77CFF	#C77CFF	0.550717295515209	0.450013823736378
1	#C77CFF	#C77CFF	0.542686366052501	0.470415636762264
1	#C77CFF	#C77CFF	0.652796715181562	0.485597140938388
1	#C77CFF	#C77CFF	0.637157730245882	0.491414118163141
1	#C77CFF	#C77CFF	0.723138147407611	0.232254354765511
1	#C77CFF	#C77CFF	0.698071949694472	0.380626581023981
1	#C77CFF	#C77CFF	0.569919155228774	0.478277849360236
1	#C77CFF	#C77CFF	0.565579341066651	0.465534298452939
1	#C77CFF	#C77CFF	0.598589195650268	0.442823692728007
1	#C77CFF	#C77CFF	0.512837160335576	0.254305525399113
1	#C77CFF	#C77CFF	0.599964002366248	0.349698446417191
1	#C77CFF	#C77CFF	0.682441051452192	0.376429508500907
1	#C77CFF	#C77CFF	0.648189870565517	0.343249196740171
1	#C77CFF	#C77CFF	0.558374890631405	0.481834512132005
1	#C77CFF	#C77CFF	0.526405904061661	0.25072346609372
1	#C77CFF	#C77CFF	0.540783405388939	0.421386067177843
1	#C77CFF	#C77CFF	0.732355449886376	0.497039677707642
1	#C77CFF	#C77CFF	0.7109951592334	0.423354037271851
1	#C77CFF	#C77CFF	0.613579262567198	0.436005780765846
1	#C77CFF	#C77CFF	0.609387686797762	0.505242974746881
1	#C77CFF	#C77CFF	0.627133220984941	0.164257645943319
1	#C77CFF	#C77CFF	0.783259095204591	0.232222570408832
1	#C77CFF	#C77CFF	0.509514428185159	0.441529847385522
1	#C77CFF	#C77CFF	0.69947478642179	0.430484345210058
1	#C77CFF	#C77CFF	0.620374057050582	0.482600637276545
1	#C77CFF	#C77CFF	0.954545454545455	0.4854200502722
1	#C77CFF	#C77CFF	0.590446906712452	0.480855936820309
1	#C77CFF	#C77CFF	0.638648300591973	0.223682302920392
1	#C77CFF	#C77CFF	0.537523300620951	0.339338804350206
1	#C77CFF	#C77CFF	0.643060872804017	0.45701404441622
1	#C77CFF	#C77CFF	0.752188529360757	0.335708704929224
1	#C77CFF	#C77CFF	0.508625198810796	0.411856496814618
1	#C77CFF	#C77CFF	0.552230058253743	0.495451697175374
1	#C77CFF	#C77CFF	0.544759402436265	0.375508404022967
1	#C77CFF	#C77CFF	0.542463935599804	0.494461034044647
1	#C77CFF	#C77CFF	0.567953085260528	0.516987141589539
1	#C77CFF	#C77CFF	0.508260758812835	0.361311932983406
1	#C77CFF	#C77CFF	0.784650979979209	0.367793013075869
1	#C77CFF	#C77CFF	0.625696342750219	0.323149061263278
1	#C77CFF	#C77CFF	0.594100991573465	0.330261184571963
1	#C77CFF	#C77CFF	0.641555324521056	0.420942031868849
1	#C77CFF	#C77CFF	0.656006410322402	0.414307804348898
1	#C77CFF	#C77CFF	0.563107799867114	0.243801203804115
1	#C77CFF	#C77CFF	0.600868153515242	0.452201963604326
1	#C77CFF	#C77CFF	0.612259216334734	0.485830635089522
1	#C77CFF	#C77CFF	0.695627314380994	0.497520761332977
1	#C77CFF	#C77CFF	0.523337654407041	0.45434287676127
1	#C77CFF	#C77CFF	0.623184204146081	0.364290436369981
1	#C77CFF	#C77CFF	0.577286098271788	0.267243397944663
1	#C77CFF	#C77CFF	0.592138644096706	0.4676648730151
1	#C77CFF	#C77CFF	0.545746302942418	0.413451552917964
1	#C77CFF	#C77CFF	0.532154843199583	0.246294567482224
1	#C77CFF	#C77CFF	0.531292451787478	0.317256558260236
1	#C77CFF	#C77CFF	0.696065369688377	0.413386353806477
1	#C77CFF	#C77CFF	0.71254158783504	0.478580474613001
1	#C77CFF	#C77CFF	0.647426683445268	0.392790627715704
1	#C77CFF	#C77CFF	0.647096841838773	0.334983095023772
