colour	fill	size	x	y
#7CAE00	#7CAE00	2.9	0.311357246895242	0.62141655909261
#7CAE00	#7CAE00	2.03	0.398619221225229	0.545317997384193
#7CAE00	#7CAE00	3.02	0.340777038362629	0.679741763373349
#7CAE00	#7CAE00	2.66	0.359431743908748	0.639608874348786
#7CAE00	#7CAE00	4.05	0.337155461243992	0.808245236214642
#7CAE00	#7CAE00	3.16	0.384951975613852	0.726936072935512
#7CAE00	#7CAE00	3.32	0.386391999976391	0.746422430564706
#7CAE00	#7CAE00	2.78	0.454522768597122	0.713023974840919
#7CAE00	#7CAE00	3.98	0.468026061998797	0.839976986135339
#7CAE00	#7CAE00	3.36	0.260830681868608	0.642543089479466
#7CAE00	#7CAE00	2.11	0.391948603930245	0.567995590743025
#7CAE00	#7CAE00	2.74	0.489885506644804	0.716829043166051
#7CAE00	#7CAE00	3.68	0.343287600714863	0.768383613067088
#7CAE00	#7CAE00	4.8	0.197740206447214	0.816928944070069
#7CAE00	#7CAE00	3.05	0.393990387030022	0.71920290852218
#7CAE00	#7CAE00	2.38	0.429140315136996	0.656781587515082
#7CAE00	#7CAE00	4.12	0.140134003185408	0.573195515683593
#7CAE00	#7CAE00	4.49	0.214023509535253	0.785286844735091
#7CAE00	#7CAE00	3.62	0.353036721932552	0.765807457829109
#7CAE00	#7CAE00	2.17	0.434973449351332	0.633995259742287
#7CAE00	#7CAE00	2.07	0.514355194034506	0.651636106721936
#7CAE00	#7CAE00	3.64	0.444524227991773	0.800758422603754
#7CAE00	#7CAE00	3.5	0.216796091466984	0.556300873853687
#7CAE00	#7CAE00	1.88	0.479214833961289	0.622745753957187
#7CAE00	#7CAE00	2.32	0.383520442161281	0.606442336735584
#7CAE00	#7CAE00	1.57	0.475149677502211	0.582616586816209
#7CAE00	#7CAE00	1.26	0.498837755665617	0.554580851788108
#7CAE00	#7CAE00	3.81	0.217174979265635	0.673782643291295
#7CAE00	#7CAE00	2.4	0.361924246215468	0.587466228852525
#7CAE00	#7CAE00	1.45	0.482500996461048	0.569641748832251
#7CAE00	#7CAE00	2.31	0.476794133506315	0.669054689007708
#7CAE00	#7CAE00	3.29	0.33013298524006	0.709590365206241
#7CAE00	#7CAE00	1.95	0.450718911488974	0.616344180683255
#7CAE00	#7CAE00	2.34	0.508102289277328	0.677641381321762
#7CAE00	#7CAE00	2.48	0.345631498216293	0.567728006681466
#7CAE00	#7CAE00	2.04	0.424662035882717	0.606880904537522
#7CAE00	#7CAE00	1.22	0.505084117874802	0.555838605628408
#7CAE00	#7CAE00	2.54	0.480331149353235	0.694384659189157
#7CAE00	#7CAE00	2.79	0.304198977388235	0.552396875272004
#7CAE00	#7CAE00	4	0.241916309333342	0.73679715692217
#7CAE00	#7CAE00	2.75	0.323158853171286	0.604175750772304
#7CAE00	#7CAE00	2.65	0.360767285653521	0.639654751608314
#7CAE00	#7CAE00	2.44	0.348396014765804	0.547947147210486
#7CAE00	#7CAE00	3.72	0.52510780007518	0.818036913768115
#7CAE00	#7CAE00	2.14	0.393248798025904	0.580822221226521
#7CAE00	#7CAE00	2.54	0.351972936425087	0.604989300931953
#7CAE00	#7CAE00	3.38	0.31818149876039	0.711866511559738
#7CAE00	#7CAE00	2.09	0.493940960774666	0.649811002854301
#7CAE00	#7CAE00	1.23	0.511719727475857	0.562573803265615
#7CAE00	#7CAE00	3.15	0.433100998182728	0.746257207405348
#7CAE00	#7CAE00	3.48	0.254235522428438	0.659956152758885
#7CAE00	#7CAE00	2.48	0.382666490012518	0.635825939621001
#7CAE00	#7CAE00	3.2	0.427840475787335	0.749734993473177
#7CAE00	#7CAE00	2.93	0.3241659627694	0.646643148365084
#7CAE00	#7CAE00	4.42	0.452439841826985	0.882192852127368
#7CAE00	#7CAE00	2.06	0.515871832420651	0.650159342353754
#7CAE00	#7CAE00	2.92	0.290183647465282	0.570664272702914
#7CAE00	#7CAE00	2.07	0.470231039917067	0.64116133987174
#7CAE00	#7CAE00	2.93	0.520508224750487	0.738124788778217
#7CAE00	#7CAE00	2.42	0.444641485428629	0.669795786778031
#7CAE00	#7CAE00	2.07	0.405310802859088	0.587263853760267
#7CAE00	#7CAE00	3.69	0.302988626190101	0.743300635583553
#7CAE00	#7CAE00	1.49	0.500293350105483	0.587878099572797
#7CAE00	#7CAE00	2.9	0.337611372006506	0.656710871654382
#7CAE00	#7CAE00	3.17	0.501083919912261	0.761706629859791
#7CAE00	#7CAE00	1.57	0.457495093331217	0.551437356135697
#7CAE00	#7CAE00	2.43	0.479590168506762	0.682063234435446
#7CAE00	#7CAE00	2.36	0.398752177011511	0.63244519985003
#7CAE00	#7CAE00	2.88	0.307296375618564	0.606298043514415
#7CAE00	#7CAE00	3.3	0.482082161009924	0.772440236191255
#7CAE00	#7CAE00	2.85	0.426206954469773	0.710872204240489
#7CAE00	#7CAE00	4.46	0.102468497853572	0.603303908465773
#7CAE00	#7CAE00	4.07	0.177745666045489	0.667695882345437
#7CAE00	#7CAE00	1.86	0.457145260777413	0.60819922553582
#7CAE00	#7CAE00	3.93	0.507997341193742	0.838257067430835
#7CAE00	#7CAE00	4.76	0.304351378504542	0.875772541742682
#7CAE00	#7CAE00	1.9	0.491953357634985	0.630060250536116
#7CAE00	#7CAE00	1.29	0.528938973497148	0.573812827446245
#7CAE00	#7CAE00	1.93	0.485712882757292	0.63154125351659
#7CAE00	#7CAE00	2.45	0.354201165263453	0.583251298581743
#7CAE00	#7CAE00	2.48	0.343348872541678	0.556331268938362
#7CAE00	#7CAE00	2.06	0.411970856914589	0.594844316420656
#7CAE00	#7CAE00	3.35	0.480770535978926	0.777009681766593
#7CAE00	#7CAE00	1.97	0.526813774311249	0.642554555856098
#7CAE00	#7CAE00	1.71	0.43962011242194	0.549497835755162
#7CAE00	#7CAE00	2.62	0.326530328458417	0.558727031155844
#7CAE00	#7CAE00	1.55	0.489534099097751	0.589504194213251
#00BFC4	#00BFC4	1.8	0.433152034486783	0.513872761665644
#00BFC4	#00BFC4	3.19	0.273747510061368	0.45868158238671
#00BFC4	#00BFC4	4.02	0.289394093700194	0.305764506497879
#00BFC4	#00BFC4	1.7	0.442967739084809	0.521856918518096
#00BFC4	#00BFC4	3.1	0.399527690352543	0.356430957623001
#00BFC4	#00BFC4	1.35	0.493610966059453	0.518862056146222
#00BFC4	#00BFC4	2.93	0.292206001075954	0.501255879601511
#00BFC4	#00BFC4	3.36	0.316378300788948	0.375320734193288
#00BFC4	#00BFC4	3.52	0.29089247392155	0.374170678814315
#00BFC4	#00BFC4	2.01	0.422579344724939	0.483614405329388
#00BFC4	#00BFC4	1.78	0.516654123123158	0.4615514877791
#00BFC4	#00BFC4	2.26	0.477853953966074	0.419380332543817
#00BFC4	#00BFC4	2.06	0.486419186476404	0.438338329537048
#00BFC4	#00BFC4	3.6	0.31794128147275	0.341446856407683
#00BFC4	#00BFC4	3.07	0.281136092982015	0.480105904682256
#00BFC4	#00BFC4	1.15	0.509177297552069	0.53623136456673
#00BFC4	#00BFC4	2.25	0.403457066865372	0.464632939138233
#00BFC4	#00BFC4	4.03	0.331938998747626	0.280488163915022
#00BFC4	#00BFC4	5.87	0.0454545454545455	0.243626002735035
#00BFC4	#00BFC4	2.54	0.356199166593326	0.472023534490495
#00BFC4	#00BFC4	4.04	0.396142562650988	0.253308987156537
#00BFC4	#00BFC4	2.19	0.378432816617348	0.53854828841985
#00BFC4	#00BFC4	3.37	0.28703514120315	0.40252205622722
#00BFC4	#00BFC4	2.74	0.415343691511504	0.390244779077928
#00BFC4	#00BFC4	3.58	0.303702179797619	0.354446812099004
#00BFC4	#00BFC4	2.33	0.379452067613502	0.48037136421827
#00BFC4	#00BFC4	2.69	0.509956200726493	0.370210737669653
#00BFC4	#00BFC4	4.53	0.354135199573788	0.214209440403655
#00BFC4	#00BFC4	1.89	0.495676980274866	0.453483040872203
#00BFC4	#00BFC4	2.41	0.509907870749934	0.398237538541061
#00BFC4	#00BFC4	2.09	0.471989293156284	0.43987153316322
#00BFC4	#00BFC4	1.54	0.461535275800719	0.527503902021194
#00BFC4	#00BFC4	2.21	0.495412503323958	0.420621813135567
#00BFC4	#00BFC4	2.11	0.388744092340706	0.534456095082148
#00BFC4	#00BFC4	2.91	0.328586262742495	0.43567229031962
#00BFC4	#00BFC4	1.92	0.412908928599313	0.535470315446797
#00BFC4	#00BFC4	2.62	0.381643259389393	0.427575535221642
#00BFC4	#00BFC4	1.7	0.440863850939319	0.531996889116898
#00BFC4	#00BFC4	3.61	0.432891063085751	0.289231670853104
#00BFC4	#00BFC4	3.45	0.289164310856532	0.386428111410032
#00BFC4	#00BFC4	2.25	0.370786061904071	0.540327823606443
#00BFC4	#00BFC4	2.38	0.40627287397059	0.442808791039582
#00BFC4	#00BFC4	2.87	0.441561590713553	0.364939369830156
#00BFC4	#00BFC4	6	0.419262008036038	0.0454545454545454
#00BFC4	#00BFC4	2.09	0.519391625205768	0.430205734468032
#00BFC4	#00BFC4	2.95	0.336199427864942	0.419588902434159
#00BFC4	#00BFC4	2.87	0.411979145062352	0.377369451464608
#00BFC4	#00BFC4	4.09	0.430497889341263	0.239946165721313
#00BFC4	#00BFC4	2.61	0.453402230466369	0.389690088202363
#00BFC4	#00BFC4	3.47	0.449554513854878	0.300252010401189
#00BFC4	#00BFC4	2.1	0.479082181553776	0.436405537150861
#00BFC4	#00BFC4	2.98	0.384766886757814	0.378356732626378
#00BFC4	#00BFC4	1.2	0.506000262170246	0.53114296844855
#00BFC4	#00BFC4	2.92	0.393005080326925	0.381319534163131
#00BFC4	#00BFC4	2.85	0.315652399799445	0.467306427437015
#00BFC4	#00BFC4	2.81	0.406024378177594	0.387043220717253
#00BFC4	#00BFC4	2.93	0.421738458328263	0.366323249020011
#00BFC4	#00BFC4	4.31	0.114638215689242	0.539632037592922
#00BFC4	#00BFC4	3.78	0.439891528182129	0.269897236042769
#00BFC4	#00BFC4	1.99	0.405594047040982	0.524236692650548
#00BFC4	#00BFC4	2.8	0.501101402955734	0.359860012076007
#00BFC4	#00BFC4	2.1	0.517061116907168	0.428648648985704
#00BFC4	#00BFC4	2.53	0.342323117803492	0.504642460810489
#00BFC4	#00BFC4	2.99	0.406774394154226	0.365745444878302
#00BFC4	#00BFC4	2.2	0.44686908312068	0.438919835625741
#00BFC4	#00BFC4	2.74	0.354856809140009	0.43507842377584
#00BFC4	#00BFC4	2.3	0.365509832590769	0.52927795080206
#00BFC4	#00BFC4	1.25	0.525717751631157	0.513740998832673
#00BFC4	#00BFC4	1.99	0.404346841827052	0.532146061742744
#00BFC4	#00BFC4	2.53	0.482290844250703	0.390731229424476
#00BFC4	#00BFC4	3.15	0.482072917903101	0.32701985794981
#00BFC4	#00BFC4	2.4	0.355960642510983	0.515144205231673
#00BFC4	#00BFC4	2.33	0.367624423460563	0.504486426138457
#00BFC4	#00BFC4	2.85	0.325461193339743	0.451704284962825
#00BFC4	#00BFC4	2.31	0.486032450356653	0.412015979018313
#00BFC4	#00BFC4	1.36	0.48284167989198	0.537203090008962
#00BFC4	#00BFC4	2.6	0.473285572460692	0.384941852612662
#00BFC4	#00BFC4	2.53	0.360743382735958	0.466012103969369
#00BFC4	#00BFC4	1.29	0.52327093494034	0.510168920334776
#00BFC4	#00BFC4	3.28	0.411526947929515	0.330733194499492
#00BFC4	#00BFC4	1.13	0.511459527983712	0.538609420811297
#00BFC4	#00BFC4	2.24	0.524298002037151	0.41461241250032
#00BFC4	#00BFC4	1.96	0.407980814575633	0.530883767754184
#00BFC4	#00BFC4	2.49	0.479671713033546	0.395032403742233
#00BFC4	#00BFC4	2.53	0.349889638485773	0.483489321386897
#00BFC4	#00BFC4	2.5	0.442594350418579	0.406317839934347
#00BFC4	#00BFC4	1.9	0.451662101228367	0.473900016308797
#00BFC4	#00BFC4	1.91	0.429101024738201	0.494691445610722
#00BFC4	#00BFC4	2.72	0.327063886899621	0.479190226536978
#00BFC4	#00BFC4	2.68	0.419270040677981	0.396258503880186
#00BFC4	#00BFC4	1.78	0.451356349914638	0.491479500230042
#00BFC4	#00BFC4	3.58	0.218428971236752	0.470495850882546
#00BFC4	#00BFC4	1.77	0.446476158664617	0.499049480662826
#00BFC4	#00BFC4	1.52	0.510854026667586	0.489442266476767
#00BFC4	#00BFC4	1.21	0.528467949399646	0.517530901680272
#00BFC4	#00BFC4	2.71	0.314141090206181	0.532683698210945
#00BFC4	#00BFC4	1.83	0.443687950802157	0.492258007977485
#00BFC4	#00BFC4	3.19	0.254017727405686	0.532199260886795
#00BFC4	#00BFC4	1.9	0.453761885046604	0.472545992261536
#00BFC4	#00BFC4	4.34	0.236457620991493	0.300373582763835
#00BFC4	#00BFC4	2.81	0.316257713450231	0.478114187159542
#00BFC4	#00BFC4	3.81	0.322390698555526	0.311946809732445
#00BFC4	#00BFC4	3.28	0.243125298365516	0.529681526057768
#00BFC4	#00BFC4	2.38	0.476599349623513	0.407502353872635
#00BFC4	#00BFC4	2.25	0.514073082664149	0.414252854823564
#00BFC4	#00BFC4	2.82	0.391928353873777	0.394345678691926
#00BFC4	#00BFC4	2.33	0.437640547844329	0.428125239602097
#00BFC4	#00BFC4	3.18	0.274826514572528	0.459927381024135
#00BFC4	#00BFC4	1.32	0.486654551839168	0.53961282130924
#00BFC4	#00BFC4	2.73	0.346535865739112	0.446831477825034
#00BFC4	#00BFC4	3.32	0.238359788448929	0.534010333988396
#00BFC4	#00BFC4	3.33	0.289038677518608	0.406927128374015
#00BFC4	#00BFC4	2.5	0.341321991933979	0.522009794059216
#00BFC4	#00BFC4	1.44	0.496596051660045	0.50401426119624
#00BFC4	#00BFC4	1.46	0.497735957359695	0.500021472301936
#00BFC4	#00BFC4	2.8	0.35164986851094	0.427662788012815
#00BFC4	#00BFC4	1.7	0.503453585980812	0.471904117967193
#00BFC4	#00BFC4	1.92	0.430373489370652	0.49213588430336
#00BFC4	#00BFC4	2.35	0.426773896097853	0.431874347821937
#00BFC4	#00BFC4	2.61	0.374451675278755	0.436569722811746
#00BFC4	#00BFC4	3.62	0.202342365342912	0.513599476132953
#00BFC4	#00BFC4	3.67	0.20475971023824	0.473639381574926
#00BFC4	#00BFC4	2.78	0.431484013054164	0.378713740409224
#00BFC4	#00BFC4	2.24	0.372137109465719	0.538140404316011
#00BFC4	#00BFC4	2.13	0.48751900103204	0.431101591580959
#00BFC4	#00BFC4	1.76	0.453296681534826	0.492222846004165
#00BFC4	#00BFC4	2.41	0.37192852468158	0.474833436793661
#00BFC4	#00BFC4	3.33	0.278225571831254	0.420343525748344
#00BFC4	#00BFC4	3.64	0.337867009415947	0.323717226534508
#00BFC4	#00BFC4	2.76	0.315039236836335	0.498247728565216
#00BFC4	#00BFC4	1.37	0.509067133248215	0.505756988074975
#00BFC4	#00BFC4	1.88	0.434942665900774	0.49345167233297
#00BFC4	#00BFC4	5.5	0.30653918799575	0.125479366941258
#00BFC4	#00BFC4	2.43	0.445215431143588	0.412892612666349
#00BFC4	#00BFC4	1.78	0.437523427674721	0.51130759029091
#00BFC4	#00BFC4	1.66	0.445432626509745	0.533581754910644
#00BFC4	#00BFC4	1.43	0.511126467044376	0.498626702267477
#00BFC4	#00BFC4	2.79	0.333742994257665	0.451398586178155
#00BFC4	#00BFC4	2.62	0.475233016766555	0.382827918197728
#00BFC4	#00BFC4	1.67	0.447985749016263	0.519476633131599
#00BFC4	#00BFC4	1.78	0.51265364652228	0.46197778700583
#00BFC4	#00BFC4	2	0.408934577778301	0.511027567537126
#00BFC4	#00BFC4	3.24	0.275761877288636	0.444100008231794
#00BFC4	#00BFC4	2.73	0.351958776545914	0.440418527202512
#00BFC4	#00BFC4	4.64	0.512595088842984	0.174286949590874
#00BFC4	#00BFC4	1.72	0.457339645812207	0.495359815907628
#00BFC4	#00BFC4	3.72	0.483776352063019	0.268441115277024
#00BFC4	#00BFC4	2.65	0.385754525670316	0.420926614603683
#00BFC4	#00BFC4	2.97	0.325700354481331	0.42805148558198
#00BFC4	#00BFC4	2.16	0.42246286615735	0.461038035360956
#00BFC4	#00BFC4	2.43	0.358628177304275	0.495801039826871
#00BFC4	#00BFC4	3.65	0.393771238111466	0.29661211448492
#00BFC4	#00BFC4	1.34	0.497458125829111	0.515806431809483
#00BFC4	#00BFC4	3.92	0.164399639307606	0.517840927547455
#00BFC4	#00BFC4	3.75	0.228684773201757	0.405706087531469
#00BFC4	#00BFC4	1.49	0.522592736146157	0.489598135688158
#00BFC4	#00BFC4	2.55	0.371499332346896	0.449503780238102
#00BFC4	#00BFC4	1.78	0.494945468782848	0.465848529192096
#00BFC4	#00BFC4	3.24	0.287818453123557	0.424573447334696
#00BFC4	#00BFC4	3.44	0.279732401110256	0.399357939712423
#00BFC4	#00BFC4	1.91	0.415383672443499	0.524794912183678
#00BFC4	#00BFC4	3.01	0.309154051128707	0.442125920218783
#00BFC4	#00BFC4	2.82	0.397789756265403	0.39043359285976
#00BFC4	#00BFC4	2.84	0.299150738589574	0.521593359529825
#00BFC4	#00BFC4	2.28	0.514166879742309	0.411439092145929
#00BFC4	#00BFC4	3.99	0.323390831128905	0.289680172439963
#00BFC4	#00BFC4	1.56	0.526885027629259	0.482584340666804
#00BFC4	#00BFC4	3.13	0.423360735928463	0.343655221190173
#00BFC4	#00BFC4	4.38	0.328937018125087	0.240496614310011
#00BFC4	#00BFC4	2.06	0.410654821000573	0.490231793601139
#00BFC4	#00BFC4	1.78	0.521860635190442	0.460935226804278
#00BFC4	#00BFC4	2.8	0.512902454882094	0.358964901917133
#00BFC4	#00BFC4	2.56	0.515852918643706	0.382816674774169
#00BFC4	#00BFC4	2.09	0.396785475244317	0.509497424180875
#00BFC4	#00BFC4	2.12	0.40249663757585	0.491279925281088
#00BFC4	#00BFC4	2.44	0.516379310963223	0.394418608199789
#00BFC4	#00BFC4	2.08	0.393872228359848	0.529761275700937
#00BFC4	#00BFC4	2.92	0.328827063482395	0.433066251922908
#00BFC4	#00BFC4	2.15	0.521639783701236	0.423433204562416
#00BFC4	#00BFC4	2.77	0.458414145132282	0.370902854154326
#00BFC4	#00BFC4	3.2	0.34930139531614	0.372804547206595
#00BFC4	#00BFC4	1.36	0.498651616621833	0.512170923813277
#00BFC4	#00BFC4	2.11	0.495748283252734	0.43115445590778
#00BFC4	#00BFC4	1.06	0.52847476558693	0.533108790222328
#00BFC4	#00BFC4	3.79	0.18575297232445	0.491035961258624
#00BFC4	#00BFC4	2.07	0.457502414807341	0.44893712494386
#00BFC4	#00BFC4	2.24	0.407105995650631	0.462957041270223
#00BFC4	#00BFC4	3.56	0.374991505276434	0.314007076651378
#00BFC4	#00BFC4	1.39	0.517956922081887	0.500863536687791
#00BFC4	#00BFC4	1.82	0.504502420649406	0.458830727941305
#00BFC4	#00BFC4	1.33	0.514268771993417	0.508060748072277
#00BFC4	#00BFC4	1.62	0.459944781978079	0.510100675660581
#00BFC4	#00BFC4	1.8	0.430423258706403	0.520740487436301
#00BFC4	#00BFC4	1.83	0.471574860837863	0.470048565989747
#00BFC4	#00BFC4	2.29	0.370565279448606	0.514127351427314
#00BFC4	#00BFC4	2.92	0.288903663367229	0.528026537742341
#00BFC4	#00BFC4	2.26	0.375235786469832	0.50875985154449
#00BFC4	#00BFC4	1.73	0.438490986964701	0.525954217772121
#00BFC4	#00BFC4	2.35	0.398534142045674	0.453153871303346
#00BFC4	#00BFC4	2.72	0.400305130452539	0.401070181177456
#00BFC4	#00BFC4	3.32	0.23886322801945	0.523760902789935
#00BFC4	#00BFC4	3.02	0.279658335136229	0.503721736720175
#00BFC4	#00BFC4	1.85	0.484904099431254	0.46207872662811
#00BFC4	#00BFC4	2.28	0.405064365577063	0.458263529188143
#00BFC4	#00BFC4	2.84	0.29760011934363	0.533938532130903
#00BFC4	#00BFC4	2.5	0.370450840537785	0.45842322310456
#00BFC4	#00BFC4	2.27	0.417048064428822	0.449092409231624
#00BFC4	#00BFC4	1.74	0.463770277179975	0.485982944723077
#00BFC4	#00BFC4	1.74	0.4540471333513	0.494944203053707
#00BFC4	#00BFC4	2.07	0.408694488878385	0.492731688534427
#00BFC4	#00BFC4	4.47	0.0961264527576518	0.521402151720214
#00BFC4	#00BFC4	2.07	0.417633798928482	0.479135792516268
#00BFC4	#00BFC4	2.46	0.367063248040636	0.472149528140087
#00BFC4	#00BFC4	1.44	0.47777949678797	0.522560844640466
#00BFC4	#00BFC4	1.39	0.479065619371021	0.534925592896163
#00BFC4	#00BFC4	1.86	0.465196118511976	0.46967122743484
#00BFC4	#00BFC4	3.33	0.328523979782584	0.370505873392704
#00BFC4	#00BFC4	3.17	0.314189113696231	0.406912767821396
#00BFC4	#00BFC4	1.76	0.463536964821354	0.483938751924199
#00BFC4	#00BFC4	3.62	0.230512783663178	0.430427615182853
#00BFC4	#00BFC4	2.14	0.394277905416438	0.501966746072855
#00BFC4	#00BFC4	1.49	0.518854372639139	0.491014278961147
#00BFC4	#00BFC4	1.64	0.497989370077485	0.479555574047172
#00BFC4	#00BFC4	2.3	0.495712056612754	0.411195707081518
#00BFC4	#00BFC4	2.6	0.422463893410345	0.403322958780703
#00BFC4	#00BFC4	1.87	0.493315664030573	0.456540942130702
#00BFC4	#00BFC4	1.77	0.457330661459806	0.488136479709761
#00BFC4	#00BFC4	1.76	0.507285318668366	0.465207851579561
#00BFC4	#00BFC4	2.81	0.469385009466017	0.364433622142397
#00BFC4	#00BFC4	1.89	0.416000899626332	0.537119927157266
#00BFC4	#00BFC4	1.47	0.46854536705251	0.534802961878245
#00BFC4	#00BFC4	2.3	0.521688147275354	0.408556346022256
#00BFC4	#00BFC4	2.88	0.505347026275696	0.351711298029134
#00BFC4	#00BFC4	2.49	0.434087321089562	0.410710432784833
#00BFC4	#00BFC4	3.04	0.477375359393171	0.338312250527552
#00BFC4	#00BFC4	3.87	0.342193964866506	0.293614005152403
#00BFC4	#00BFC4	2.51	0.33853828026703	0.539591250461525
#00BFC4	#00BFC4	1.74	0.451718893088702	0.498327532902693
#00BFC4	#00BFC4	2.89	0.468439700430303	0.355784530528938
#00BFC4	#00BFC4	2.41	0.462164569630586	0.408625466066558
#00BFC4	#00BFC4	1.93	0.477643725823611	0.455349801793155
#00BFC4	#00BFC4	2.32	0.398411604732156	0.459018897681927
#00BFC4	#00BFC4	1.47	0.486453116051443	0.507326960933074
#C77CFF	#C77CFF	1.98	0.605406878928247	0.460343238151147
#C77CFF	#C77CFF	1.21	0.537455824748973	0.518781612466049
#C77CFF	#C77CFF	2.19	0.572214477424419	0.424136093523028
#C77CFF	#C77CFF	2.17	0.678559185666039	0.523432901350059
#C77CFF	#C77CFF	2.44	0.539563307077907	0.394886518290759
#C77CFF	#C77CFF	2.74	0.72299072555295	0.45445030202984
#C77CFF	#C77CFF	2.94	0.659517802760756	0.373602927192786
#C77CFF	#C77CFF	1.81	0.633564365117201	0.526869335306702
#C77CFF	#C77CFF	3.64	0.728980105000605	0.326435651177958
#C77CFF	#C77CFF	3.22	0.678372177865147	0.350474859856417
#C77CFF	#C77CFF	3.47	0.69494217256798	0.328239258614929
#C77CFF	#C77CFF	1.95	0.599101882996344	0.460283288684945
#C77CFF	#C77CFF	2.49	0.633736420325119	0.41427372823222
#C77CFF	#C77CFF	3.5	0.646984899306211	0.305855540087317
#C77CFF	#C77CFF	1.78	0.538865632281604	0.461274995797848
#C77CFF	#C77CFF	3.33	0.736419476041231	0.372687672245829
#C77CFF	#C77CFF	2.48	0.61658105470399	0.406875292107882
#C77CFF	#C77CFF	1.81	0.624746092550347	0.503972689433667
#C77CFF	#C77CFF	1.88	0.635114403798141	0.50679658603974
#C77CFF	#C77CFF	1.31	0.566981840018389	0.52443085516724
#C77CFF	#C77CFF	1.64	0.610028130503136	0.52039474025711
#C77CFF	#C77CFF	2.98	0.589631811211701	0.345504776349555
#C77CFF	#C77CFF	1.74	0.605377554828993	0.492867610031714
#C77CFF	#C77CFF	2.2	0.683483620178971	0.527703033271392
#C77CFF	#C77CFF	4.03	0.685044315052287	0.261282269103976
#C77CFF	#C77CFF	3.11	0.777978822721864	0.462276437242169
#C77CFF	#C77CFF	2.19	0.607343913603611	0.436589204854397
#C77CFF	#C77CFF	2.24	0.670834391980909	0.48258009208745
#C77CFF	#C77CFF	3.62	0.756001606117065	0.347693299018173
#C77CFF	#C77CFF	2.52	0.54290342068344	0.386961287495523
#C77CFF	#C77CFF	1.86	0.582558772785015	0.462635466771698
#C77CFF	#C77CFF	4.77	0.714873690714384	0.190295169933078
#C77CFF	#C77CFF	1.24	0.54312803925417	0.516243807143422
#C77CFF	#C77CFF	2.23	0.552389591789147	0.41651250175268
#C77CFF	#C77CFF	1.01	0.536422140287801	0.541813942690417
#C77CFF	#C77CFF	2.23	0.67931730983146	0.50231618045013
#C77CFF	#C77CFF	1.46	0.568327580505321	0.502533756399699
#C77CFF	#C77CFF	2.86	0.743911833317315	0.462291823328875
#C77CFF	#C77CFF	1.77	0.630163028701901	0.541021643859478
#C77CFF	#C77CFF	1.16	0.552506479512458	0.534056829146864
#C77CFF	#C77CFF	2.94	0.761914289095794	0.474615335257312
#C77CFF	#C77CFF	3.25	0.814372241237673	0.538005968546119
#C77CFF	#C77CFF	2.76	0.735030579376602	0.470408105378445
#C77CFF	#C77CFF	1.25	0.554080628737866	0.521493499955241
#C77CFF	#C77CFF	3.6	0.699884928245499	0.315965774475608
#C77CFF	#C77CFF	2.43	0.630142686362949	0.419685751693359
#C77CFF	#C77CFF	2.3	0.692636322588148	0.512058937001815
#C77CFF	#C77CFF	3	0.776711126662333	0.49623131699371
#C77CFF	#C77CFF	2.83	0.652136823205096	0.382881120654795
#C77CFF	#C77CFF	2.72	0.572931885975006	0.369425274739035
#C77CFF	#C77CFF	2.82	0.571930953628209	0.359584642274023
#C77CFF	#C77CFF	2.16	0.60669922157909	0.439700886940349
#C77CFF	#C77CFF	1.99	0.588615031539075	0.451278119797612
#C77CFF	#C77CFF	2.42	0.689121052425694	0.470935239997301
#C77CFF	#C77CFF	3.98	0.878375341740819	0.427929949453835
#C77CFF	#C77CFF	1.98	0.641621744072395	0.4928345380365
#C77CFF	#C77CFF	1.52	0.579520697475139	0.502296041491399
#C77CFF	#C77CFF	2.42	0.538734717853721	0.396407800961287
#C77CFF	#C77CFF	2.95	0.609294718913553	0.354075593926808
#C77CFF	#C77CFF	3.92	0.785151727768481	0.328862527368935
#C77CFF	#C77CFF	2.21	0.630216092916598	0.446413899291117
#C77CFF	#C77CFF	2.12	0.665281990158675	0.501880861870917
#C77CFF	#C77CFF	4.23	0.762684281995419	0.273732317946294
#C77CFF	#C77CFF	3.21	0.795752394467655	0.471267079058396
#C77CFF	#C77CFF	2.01	0.660397235122936	0.532067507775107
#C77CFF	#C77CFF	2.88	0.762224802646198	0.495916210510433
#C77CFF	#C77CFF	2.99	0.620081757993804	0.352923658706682
#C77CFF	#C77CFF	3.15	0.70332025897001	0.372963919908447
#C77CFF	#C77CFF	1.48	0.537807235244771	0.490672254496637
#C77CFF	#C77CFF	2.63	0.704644203973076	0.452090722263263
#C77CFF	#C77CFF	2.73	0.694326231536467	0.423619239426258
#C77CFF	#C77CFF	2.52	0.708363140448045	0.480333006476734
#C77CFF	#C77CFF	2.56	0.70764755515306	0.470396870334282
#C77CFF	#C77CFF	1.17	0.543723968459711	0.524791827273179
#C77CFF	#C77CFF	2.9	0.671172645208285	0.384690454692951
#C77CFF	#C77CFF	3.3	0.809070563058288	0.475775015955701
#C77CFF	#C77CFF	3.04	0.753240973641509	0.43751890450307
#C77CFF	#C77CFF	2.75	0.654220854977967	0.393523731420849
#C77CFF	#C77CFF	3.04	0.788319487603105	0.532029889228968
#C77CFF	#C77CFF	2.03	0.575493727519335	0.441469979693943
#C77CFF	#C77CFF	2.74	0.702767469554553	0.430735905090322
